"app_id","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_03","I_04","ER_01","ER_02","I_05","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
3461,"0","AUG2005",1,"SB",19,0,"R",2,2,11.34,0.863333333333333,20.9466666666667,0,54.65443359375,1,1,0,"3",0
3739,"0","AUG2005",0,"SE",19,0,"P",10,1,9.66,4,3,0.1283156178,62.3125,1.09,1,0,"3",2.94
3818,"0","AUG2005",0,"SC",23,0,"R",62,1,7.47666666666667,2,13.32,0.0720167295,30.46484375,1.263,1,0,"3",2.1
3485,"0","AUG2005",1,"SD",23,0,"P",39,1,7.53833333333333,4.60375,12.5166666666667,0.4466118673,11.646484375,1,1,0,"3",0
3423,"0","AUG2005",0,"SO",18,0,"P",10,1,6.8425,0.644047619047619,15.2023333333333,0.1167175656,44.7578125,2,1,0,"2",0
3577,"0","AUG2005",1,"SB",18,0,"P",10.255,1.02,11.0958333333333,0.273333333333333,4,0,67.6551785714286,1.1,0,13.4999999999998,"5",2.62
3773,"0","AUG2005",0,"SL",18,0,"P",17.2333333333333,1.05,11,0,3,0.4072565511,62.1953125,1.07,0,6.97999999999986,"5",2.12
3535,"0","AUG2005",0,"SA",19,0,"P",9.69952380952381,1.29791666666667,0,0,9.10166666666667,0.4210173637,31.80078125,1,0,99.71,"5",0
3481,"0","AUG2005",600,"SO",29,0.48,"R",11.91,1.3,9.53333333333333,1.8,13.12,0.2863337519,62.671875,1,0,133.763552631579,"5",0
3476,"0","AUG2005",0,"SC",19,0,"R",11.595,1.26125,7.205,0.91,8.79,0.0921363698,20.0703125,1,0,38.37,"5",0
3788,"0","AUG2005",1,"SK",20,0.54,"R",15.01,1.05,8.89,1.25,13.2366666666667,0,51.91953125,1.09,0,0.0699999999998786,"4",2.01823529411765
3708,"0","AUG2005",1,"SD",18,0,"P",12.19,1.19,8,2,9,0,90.078125,1.02,0,9.02999999999985,"5",2.16
3747,"0","AUG2005",0,"SB",18,0,"P",18.82,1,9.22,0.49,14.8946666666667,0,68.54908203125,1.1,0,-1.7308821043116e-13,"5",2.27
3651,"0","AUG2005",1,"SK",19,0,"P",11,2,3,1,9,0.5551132485,58.15625,1,1,0,"3",4
3688,"0","AUG2005",1,"SO",19,0,"P",13.9614285714286,1.05,11.0475,0.925714285714286,14.2783333333333,0,58.33810546875,1.07,0,5.44999999999983,"4",2.06823529411765
3643,"0","AUG2005",0,"SO",19,0,"P",7.94,1.05,13.12,0.71,13.445,0.026109345,41.9140625,1.05,0,1.06999999999987,"5",2.94
3792,"0","AUG2005",0,"SA",18,0,"P",2,1,6,0,11,0.1025171052,43.1015625,1.13,1,0,"3",2.185
3462,"0","AUG2005",0,"SN",18,0,"P",35,1,16,0,14,0.0228080762,92.75,1,1,0,"3",0
3510,"0","AUG2005",0,"SA",20,0,"P",26,1,10.425,27,10,1.2432048507,18.890625,1,1,0,"3",0
3605,"0","AUG2005",0,"SL",18,0,"P",13.2711904761905,1.49066666666667,9,0,20,0.0651042704,93.421875,1.01,0,29.825,"5",1.69
3806,"0","AUG2005",1,"SH",19,1,"P",5,1,0,2,19,0.1184063777,89.375,2,0,162.895,"2",1
3745,"0","AUG2005",0,"SC",18,0,"P",2,1,4,0,18,0.1297211964,67.59375,1.03,1,0,"3",2.09766666666667
3798,"0","AUG2005",0,"SG",18,0,"P",8,1,14,0,25,0.0123828241,88.71875,1.01,1,0,"3",2.14612121212121
3443,"0","AUG2005",0,"SO",18,0,"P",22,1,8,1.0175,25,0.5564571153,30.0625,2,1,0,"3",0
3830,"0","AUG2005",1,"SA",19,0,"P",11,1,4,0,28,0.1148310583,63.158540039063,1.05,1,0,"3",4
3573,"1","AUG2005",1,"SB",18,0,"P",27,1,8.76,0,2,0,97.734375,1.12,1,0,"3",1.91714285714286
4000,"1","SEP2005",300,"SA",18,1,"P",5,2,16,0,62,0.0379518275,69.90625,1,1,0,"3",2
4012,"1","SEP2005",0,"SO",18,1,"P",49,1,12,1,54,0,82.78125,1.15133333333333,1,0,"3",2.21166666666667
4064,"1","SEP2005",0,"SA",18,1,"P",8,2,22,0,48,0.2629252188,52.1875,1,1,0,"3",1.03071428571429
3920,"1","SEP2005",0,"SA",19,0,"P",29,1,15,1,44,0,54.3984375,1.14,1,0,"3",2.43
4099,"1","SEP2005",0,"SA",18,1,"P",6,1,22,0,42,0,83.984375,1.145,1,0,"3",2
4004,"1","SEP2005",0,"SO",18,1,"P",21,1,6,0,39,0.4396071723,54.21875,1,1,0,"3",2
4031,"1","SEP2005",1,"SF",18,1,"P",6,1,15,16,40,0.1719676624,63.2890625,1.09,1,0,"3",2.48833333333333
4076,"1","SEP2005",0,"SC",18,1,"P",3,1,10,0,33,0.0454299505,51.1875,2,1,0,"3",0
4151,"1","SEP2005",0,"SC",18,1,"P",8.435,1.04,6,0,28,0.222202458,47.4765625,1.09,0,10.8999999999998,"5",2.57
4156,"1","SEP2005",0,"SE",19,1,"P",5,2,11,2,27,0,80.65625,1,2,0,"3",2
3974,"1","SEP2005",500,"SA",19,1,"P",9,2,18,2,25,0,86.140625,1,1,0,"3",4
4123,"1","SEP2005",0,"SO",18,1,"P",10.4773333333333,1.02,13,0,26,0.0616340713,77.390625,1,0,5.44999999999981,"5",0.61
4054,"1","SEP2005",0,"SO",18,1,"P",13.5173333333333,1.07,27,0,24,0.1264042198,68.09375,1.03,0,5.53999999999981,"5",2.43
3913,"1","SEP2005",0,"SF",18,1,"P",10.39,1.04,24,1,24,0,57.8125,1.01,0,9.77999999999984,"5",2.39
4154,"1","SEP2005",0,"SK",18,1,"P",12,1.02,7,0,25,0,72.65625,1,0,10.8999999999998,"5",0.46
4040,"1","SEP2005",0,"SA",18,1,"P",16.2636666666667,1.09,25,0,23,0,95.65625,1,0,5.49999999999983,"5",0.28
3947,"1","SEP2005",0,"SO",18,1,"P",15.8871428571429,1,18,0,22,0,88,1.02,0,5.44999999999981,"5",2.52
3957,"1","SEP2005",0,"SF",19,1,"P",11,1,10.1531666666667,0,20,0,79.890625,1.01,1,0,"3",2.61823529411765
4025,"1","SEP2005",1,"SN",18,1,"P",4,1,10,0,19,0,74.828125,1,1,0,"3",2
4067,"1","SEP2005",0,"SO",18,1,"P",27,1.01,23,0,19,0,46.015625,1.02,0,5.53999999999982,"5",2.7
4116,"1","SEP2005",0,"SH",31,1,"P",22,1,27,13,30,0,73.71875,1,1,234,"3",1.11
3908,"1","SEP2005",0,"SA",18,1,"P",2,1,18,3,17,0.0891862633,64.296875,1,1,0,"3",1
4032,"1","SEP2005",0,"SO",18,1,"P",1,1.035,7,0,16,0.5188194048,52.0078125,1,0,17.366875,"5",1
3958,"1","SEP2005",0,"SM",18,1,"P",3,1.19,12,0,38,0,31.05859375,1,0,152.13,"5",2
4135,"1","SEP2005",0,"SF",19,1,"P",10,1,9,2,17,0.0455464228,60.5625,1.05,1,0,"3",3.29
3887,"1","SEP2005",0,"SA",18,1,"P",8,1,12,1,17,0.0421526355,70.703125,1.02,1,0,"3",2.45
4097,"1","SEP2005",0,"SK",18,1,"P",3,2,13,0,16,0.015415365,64.125,1,2,0,"3",1
3932,"1","SEP2005",1,"SO",19,1,"P",15,1,23,1,15,0,71.3125,1.06,1,0,"3",2.4225
3990,"1","SEP2005",0,"SL",18,1,"P",12.5833333333333,1.09,15,0,14,0,92.09375,1,0,6.95999999999983,"5",0.358
4094,"1","SEP2005",0,"SC",18,1,"P",1,1,12,0,12,0.1206409798,60.5078125,1.13142857142857,1,0,"3",2.25833333333333
3928,"1","SEP2005",0,"SH",18,1,"P",18,1,3,0,11,0.0686518501,64.6784010416667,1.09,1,0,"3",1.87
4023,"1","SEP2005",0,"SO",18,0,"P",46,1,1,0,10,0.0674398113,79.140625,1.06,1,0,"3",1.78666666666667
3875,"1","SEP2005",0,"SO",18,1,"P",16.6133333333333,1.02,5,0.16,9,0,68.359375,1.02,0,5.44999999999982,"5",2.19
4020,"1","SEP2005",0,"SO",18,1,"P",16.3946153846154,1,8.38809523809524,0.66,9,0.0881734001,71.046875,1.03,0,8.18999999999983,"5",2.18
4079,"1","SEP2005",0,"SO",18,1,"P",12.5643280282935,1.03,6,0,9,0.0574983568,84.484375,1.04,0,10.8999999999998,"5",2.065
4086,"1","SEP2005",1,"SK",18,0,"P",35,1,4,0,9,0,20.3359375,1.05,1,0,"3",1.91285714285714
4017,"1","SEP2005",0,"SO",18,1,"P",2,1.115,3,0,7,0,79.25,1,0,16.23,"5",1
3885,"1","SEP2005",0,"SE",18,0,"P",17,1.165,20,0,11,0,65.78125,1,0,8.79999999999996,"5",0.11
4096,"1","SEP2005",0,"SM",18,1,"P",10,1,20,1,6,0.0894360254,67.5625,1.03,1,0,"3",3.04857142857143
4050,"1","SEP2005",1,"SB",17,1,"P",31,1,3,0,6,0,68.7686328125,1.05,0,5.46999999999982,"5",2.12
3890,"1","SEP2005",0,"SK",18,1,"P",13.55,1.02,7,2,5,0.1334960717,57.703125,1.04,0,10.2599999999998,"5",2.27
4045,"1","SEP2005",1,"SC",18,1,"P",11.03,1.05,19,0,10,0.0743833974,73.109375,1.01,0,5.44999999999981,"5",2.28
4051,"1","SEP2005",1,"SC",18,0,"P",9.91,1.03,15,0,9,0.056961104,63.3046875,1.07,0,-1.72519776242552e-13,"5",2.87
3940,"1","SEP2005",0,"SA",19,1,"P",15,1,11,0,13,0.0554368106,61.3125,1.05,1,0,"3",2.09
4013,"1","SEP2005",0,"SC",18,1,"P",6.5435,1.17333333333333,12,0,5,0.0368811147,69.625,1,0,15.23,"5",1
3992,"1","SEP2005",1,"SG",29,1,"P",30,1.4,7,10,3,0.169749917,60.390625,1,0,273.816,"5",0
4071,"1","SEP2005",0,"SO",19,1,"P",17,2,16,0,14,0,66.125,1,1,0,"3",0.46
3944,"1","SEP2005",0,"SG",18,1,"P",11.54,1.07,10,0,14,0,61.546875,1,0,10.8999999999998,"5",0.262
3949,"1","SEP2005",0,"SO",18,1,"P",7,1,11,0,2,0,79.34375,1.13,1,0,"3",2.72145454545455
4100,"1","SEP2005",0,"SO",19,1,"P",4,1,10,3,2,0.1508007981,52.375,1,1,0,"3",2
4136,"1","SEP2005",0,"SB",18,0,"P",2,1,17,1,16,0.102190146,78.703125,1,1,0,"3",1
3883,"1","SEP2005",0,"SC",18,1,"P",2,2,3,0,2,0,66.140625,1,1,0,"3",0
4107,"1","SEP2005",1,"SO",19,1,"P",5,1,10.185,1.525,2,0,82.015625,2,1,0,"3",2
3994,"1","SEP2005",1,"SC",17,1,"P",15.955,1.09,19,0,2,0,41.9609375,1.07,0,7.14999999999986,"5",2.35
3979,"1","SEP2005",0,"SK",19,1,"P",30,1,11.5,11,1,0,86.015625,1,1,0,"3",1
3972,"1","SEP2005",0,"SA",20,1,"P",37,1,9.51833333333333,2,18.19,0,46.1796875,1.05,1,0,"3",2.37
4069,"1","SEP2005",0,"SF",18,0,"P",4,1,12.51,0,18.0349074074074,0.0692099601,45.796875,1,1,0,"3",0
4088,"1","SEP2005",160,"SO",18,1,"P",14.53,1.1,10.88,0.54,21.385,0.3971974133,94.09375,1.07,0,-1.57172053150134e-13,"5",2.16
4037,"1","SEP2005",0,"SB",18,1,"P",11.777,1.06,1,0.844,16.38,0,31.7421875,1.03,0,43.01,"5",3
4030,"1","SEP2005",16,"SN",18,1,"P",21.1766666666667,1.05,9.715,0.75,16.15,0,52.0992252604167,1.07,0,0.314999999999855,"4",2.27714285714286
4002,"1","SEP2005",0,"SE",18,1,"P",10,1,16,0,32,0.0965979944,81.9375,1.01,1,0,"3",4
3968,"1","SEP2005",0,"SL",24,1.51,"R",15.91,1.3,10.85,3.68,18.215,0,72.859375,1.08,0,7.52999999999989,"5",2.46
3886,"1","SEP2005",0,"SO",18,1,"P",16.72,1.02,6.85333333333333,0.62,10.895,0.3344222549,17.03515625,1.21,0,1.43999999999987,"5",2.25
4046,"0","SEP2005",1,"SO",18,1,"P",7.5925,1.04,5,0,58,0.1256689071,69.140625,1.06,0,22.0099999999998,"5",2.43
4048,"0","SEP2005",1,"SC",18,1,"P",7.015,1,5,0,54,0.0641142081,67.25,1.12,0,14.0299999999998,"5",2.661
3879,"1","SEP2005",0,"SB",19,1,"P",27,1,6,2,21,0,45.1640625,1,1,0,"3",0
3925,"1","SEP2005",0,"SD",19,1,"P",3,2,15,0,26,0,71.390625,1,1,0,"3",1.41
3906,"1","SEP2005",0,"SC",18,1,"P",25,1,16,0,26,0.1998287155,62.0703125,1.03,1,0,"3",2.24714285714286
3931,"1","SEP2005",0,"SC",18,1,"P",9,1.01,7,0.3,30,0.072688326,75.046875,1.05,0,10.8999999999998,"5",3
4056,"0","SEP2005",0,"SE",18,1,"P",16.255,1.02,2,0.98,41,0.2254494471,59.53125,1.04,0,9.54999999999984,"5",2.44
4081,"1","SEP2005",120,"SO",18,0.89,"P",46,1,18,0,24,0.019313099,64.25,1.05,1,0,"3",2.375
3882,"1","SEP2005",0,"FT",23,1.47,"R",20.88,1.11,8.64,2.57,18.02,0.0655089489,75.640625,1.1,0,3.72999999999989,"5",2.43
4102,"0","SEP2005",0,"SO",18,1,"P",8.46066666666667,1.04,7,0.114999999999999,36,0.0689726912,61.8828125,1,0,16.32,"5",1
4106,"0","SEP2005",0,"SO",20,1,"P",5,2,11,10,25,0.0075319191,45.5,1,2,0,"2",2
3938,"1","SEP2005",1,"SO",26,1.03,"R",19.66,1.2,5.06,4.54,5.43,0,23.4140625,1.09,0,16.9599999999999,"5",2.54
3897,"0","SEP2005",0,"SD",19,1,"P",38,1,18,1,20,0.0804648576,77.75,1,1,7,"3",0.73
3978,"0","SEP2005",1,"SO",19,1,"P",48,1,16,0,18,0.0426016947,59.6328125,1.03,1,0,"3",2.5
4131,"0","SEP2005",0,"SO",20,1,"P",14,1,12.65,1.54333333333333,17,0,54.5546875,1,1,0,"3",1
3873,"0","SEP2005",1,"SB",19,1,"P",15,1,6,2,16,0,88.15625,1,1,0,"3",0
3896,"0","SEP2005",0,"SO",18,1,"P",5,1,5,0,17,0.1921411036,63.609375,1.04,1,0,"3",2.76916666666667
3989,"1","SEP2005",1,"SO",19,1,"P",12.455,1.05,5,2,9.82333333333333,0,36.0859375,1,0,10.8099999999999,"5",0.36
4016,"0","SEP2005",0,"SF",18,1,"P",8,1,13,0,11,0.2731519397,61.5546875,1.05,1,0,"3",2.496
3924,"0","SEP2005",0,"SC",18,1,"P",3,1,4,0,12,0.1891268934,39.2109375,2,1,0,"3",1
3878,"0","SEP2005",0,"SH",23,1,"P",29,1,16,5,10,0.0339006104,70.5,1,1,586,"3",0.915
3986,"0","SEP2005",0,"SM",22,1,"P",2,2,8,5,58,0.0961674843,92.65625,1,1,0,"3",1
3955,"0","SEP2005",0,"SD",18,1,"P",32,1,5,0.285454545454545,7,0.1250498667,55.3046875,1.07,1,0,"3",1.99
4105,"1","SEP2005",2,"SO",23,1.39,"R",21.23,1.12,7.585,2.6,8.54,0,39.78568359375,1.02,0,1.18999999999989,"4",2.07
4053,"1","SEP2005",0,"SE",18,1,"P",10.0480555555556,1.09,11.6175,0.0953333333333325,16.47,0.0321835739,80.515625,1,0,16.278,"5",0
4133,"0","SEP2005",1,"SL",20,1,"P",8,2,2,2,9,0,61.11712890625,1,2,0,"3",3
4028,"0","SEP2005",1,"SL",19,1,"P",14,1,0,1,8,0.1220102066,51.9765625,1.08,1,0,"3",3
3901,"0","SEP2005",1,"SO",19,1,"P",5,1,8.02866666666667,0.872647058823529,6,0.0723176382,56.0234375,1,1,0,"3",2
4042,"0","SEP2005",0,"SH",19,1,"P",18,1.04,3,1,6,0.3036505701,30.44140625,1.21,0,-1.19371179607697e-13,"5",2.55
4108,"0","SEP2005",0,"SF",19,1,"P",10.73,1.24,6.2,1.55,5,0.6487265546,30.40234375,4,0,291.056666666667,"5",1
3975,"0","SEP2005",1,"SO",19,2,"P",8,2,1,2,3,0.2245131037,39.7265625,2,2,2860,"3",1
4083,"0","SEP2005",0,"SA",22,1,"P",20,2,8.1,3,3,0.1015350861,38.65625,1.16,1,0,"2",2.26
3988,"1","SEP2005",0,"SO",18,1,"P",10,1,19,0,50,0.1930622519,56.0234375,1.11,1,0,"3",4
3880,"1","SEP2005",0,"SE",18,1,"P",66,1,20,0,69,0,90.28125,1.14,1,0,"3",2.34166666666667
4155,"0","SEP2005",0,"SC",21,1,"P",4,2,4,3,14.318,0.2116837008,20.27734375,1,1,126,"3",2
4068,"0","SEP2005",1640,"SH",26,1,"R",5,1.514,10.8,3.16,19.78,0,60.9608203125,1,0,149.2,"5",2
4077,"0","SEP2005",0,"SO",22,1,"R",21,1.18,5.18,3.52,5.875,0.0837695342,22.765625,1.08,0,13.1099999999999,"5",2.38
4115,"0","SEP2005",0,"SB",19,1,"P",9,1.06,12.375,1,32.2791666666667,0.2342651426,77.015625,1.01,0,5.44999999999983,"5",2.81
3889,"0","SEP2005",1,"SL",19,1,"P",13.97,1.01,10.54,0.801428571428571,11.93,0.1241443732,49.7265625,1.08,0,-1.49498191603925e-13,"5",2.6
4126,"0","SEP2005",0,"SD",26,1,"R",12.31,1.05,6.12,1.72,10.6233333333333,0.0215503052,31.80078125,1,0,213.021052631579,"5",0
4336,"1","SEP2005",0,"SO",20,1,"P",32,1.1,16,0,75,0.1205160753,81.53125,1.05,0,42.88,"5",2.61
4373,"1","SEP2005",20,"SD",19,0,"P",16,1,4,1.031,50,0,89.21875,1.17133333333333,1,0,"3",2.32
4401,"1","SEP2005",0,"SA",19,1,"P",1,1.22,25,2,26,0,59.3125,1,0,35.4,"5",0
4192,"1","SEP2005",0,"SD",18,0,"P",5,2,7,0,27,0,42.359375,1,2,0,"3",1.36738095238095
4345,"1","SEP2005",0,"SM",18,1,"P",14.0386666666667,1.04,6,0,24,0,75.234375,1.03,0,10.8999999999998,"5",1.91
4246,"1","SEP2005",280,"SD",18,0.85,"P",6.31142857142857,1.19,18,0,32,0.0134410503,38.609375,1.03,0,10.5099999999999,"5",2.62
4216,"1","SEP2005",0,"SM",18,1,"P",1,1.06,22,0,38,0.0424760734,50.15625,1.04,0,34.9599999999999,"5",2.52
4182,"1","SEP2005",0,"SO",19,1.03,"P",2,1,6,2,23,0.1023293415,77.734375,1.03,1,0,"3",4
4327,"1","SEP2005",1,"SO",19,1,"P",9,2,16,0,21,0.2147022104,73.203125,1.04,1,0,"3",4
4365,"1","SEP2005",0,"SF",18,1,"P",13.5981428571429,1.05,21,0,19,0,89.0625,1.01,0,7.95999999999982,"5",1.89
4381,"1","SEP2005",0,"SF",18,0,"P",13.4762820512821,1.01,18,0,19,0.1827218411,57.4453125,1.11,0,-1.61435309564695e-13,"5",2.68
4268,"1","SEP2005",1,"SO",19,0.89,"P",15.4116666666667,1.04,21,1,19,0,61.0703125,1.03,0,0.0999999999998605,"5",2.66
4300,"1","SEP2005",1,"SC",18,1,"P",20,1,1,0.458,18,0,34.6484375,1.06,1,0,"3",2.01
4191,"1","SEP2005",1,"SH",19,1,"P",8,1,18,0,18,0.0575473636,82.046875,1.03,0,5.76999999999982,"5",3.002
4324,"1","SEP2005",0,"SE",18,1,"P",12.345,1.04,19,2,16,0.2626451291,61.578125,1.02,0,0.0399999999998454,"5",2.79
4301,"1","SEP2005",0,"SO",18,0.96,"P",17.8001111111111,1.08,4,0,16,0.110560783,48.53125,1.01,0,1.2039999999999,"5",1.66
4407,"1","SEP2005",0,"SB",18,1,"P",20,1,8,0.54,15,0,93.40625,1.05133333333333,0,4.27999999999983,"5",2.135
4416,"1","SEP2005",0,"SA",18,1,"P",4,1.09,21,0,14,0.0803329805,17.11328125,1.18,0,20.0399999999999,"5",2.33
4333,"1","SEP2005",0,"SA",19,1,"P",25,1,15,0,15,0.0545525027,52.671875,1.02,1,0,"3",2.1425
4274,"1","SEP2005",0,"SE",18,1,"P",17,1,2,0,14,0.0536779736,38.765625,1,1,0,"3",0
4231,"1","SEP2005",0,"SO",18,1,"P",20.5765454545455,1.06,19,0.67,12,0.1117329458,54.8828125,1.01,0,7.30217391304344,"5",2.19
4281,"1","SEP2005",0,"SC",19,1,"P",5,2,10,1,12,0.1389122466,73.234375,1,2,0,"3",3
4295,"1","SEP2005",1,"SE",18,1,"P",6.39166666666667,1.08,17,0,12,0.2835736396,56.140625,1,0,21.8490489130435,"5",1
4425,"1","SEP2005",1,"SO",18,1,"P",15.2643333333333,1.02,18,0,11,0.0830672286,69.40625,1,0,5.44999999999981,"5",0.42
4363,"1","SEP2005",1,"SC",19,1,"P",5,2,17,0,12,0.1143554822,71.765625,1,2,0,"3",2
4210,"1","SEP2005",0,"SH",18,1,"P",2,2,6,0,11,0.2016501585,53.03125,1,2,0,"3",1.185
4224,"1","SEP2005",0,"SO",18,1,"P",8.52357142857143,1,1,0.748333333333333,9,0.1029437357,37.078125,1.06,0,6.96999999999986,"5",2.742
4179,"1","SEP2005",0,"SO",20,1,"P",18,1.05,6,2,8,0,61.6015625,1.02,0,2.65999999999987,"5",2.2975
4308,"1","SEP2005",0,"SC",18,1,"P",1,1.04,4,0,8,0.0541587716,52.609375,1.12,0,15.1799999999999,"5",2.38
4376,"1","SEP2005",0,"SB",18,0.91,"P",13.012619047619,1,10.1872,0.37,9,0.0221465996,88.1875,1.04133333333333,0,6.51999999999982,"5",2.11
4303,"1","SEP2005",0,"SC",18,1,"P",10.7746153846154,1.02,8,0.149999999999999,9,0.0411807286,64.265625,1.02,0,10.8999999999998,"5",2.35
4167,"1","SEP2005",0,"SB",18,1,"P",15.8,1.04,11,0,8,0.5838799421,69.71875,1.04,0,5.46999999999982,"5",1.68
4360,"1","SEP2005",0,"SC",18,1,"P",9.125,1.06,22,0,7,0.1685524113,58.6484375,1.05,0,19.2499999999998,"5",2.75
4174,"1","SEP2005",1,"SC",19,1,"P",7,2,13,1,8,0.0233079409,68.375,1.05,1,0,"3",2.74823529411765
4347,"1","SEP2005",0,"SA",18,1,"P",2,1.2075,9.68333333333333,0.353333333333333,6,0,81.671875,2,0,28.25,"5",0
4316,"1","SEP2005",0,"SC",18,1,"P",8,1.07,26,0,2,0,70.515625,1.04,0,20.2999999999999,"5",3
4279,"1","SEP2005",0,"SE",18,1,"P",14,1,11,0,1,0.0435190996,71.859375,1.08,1,0,"3",1.83
4198,"1","SEP2005",0,"SC",18,0,"P",54,1,7.526,0.35,3,0,63.265625,1.09,1,0,"3",1.72285714285714
4351,"1","SEP2005",0,"SA",18,1,"P",27,1,8.265,0,2,0.2714250255,72.515625,1,1,0,"3",1
4434,"1","SEP2005",1,"SA",18,0,"P",2,1,1,0,3,0.0560804623,57.9296875,1.2,1,0,"3",3
4428,"1","SEP2005",0,"SO",18,0,"P",18,3,12.9583333333333,0,22.4425,0.3408211702,66.015625,1,3,0,"3",0
4270,"1","SEP2005",0,"SA",18,1,"P",21,1,5.84716666666667,1,13.92,0.7900974732,39.890625,1.16,1,0,"3",1.9
4260,"1","SEP2005",1,"SO",19,2,"P",11,1,11.8283333333333,2.1025,21.28,0.213751785,79.421875,2,1,714,"3",1
4283,"1","SEP2005",0,"SH",19,1,"P",24,1,15,0,13,0,40.8515625,1.01,1,0,"3",1.90406862745098
4334,"1","SEP2005",0,"SN",19,1,"P",15,1,10.15,1.078,11,0,60.7627473958333,1.14,1,0,"3",2.35
4413,"1","SEP2005",0,"SC",18,0,"P",17.5505555555556,1.055,20,0,18.1991666666667,0,88.984375,1,0,5.32999999999996,"5",0
4329,"1","SEP2005",0,"SM",18,0,"P",1,1,7,0,2,0,66.85779296875,1,1,0,"3",1
4188,"1","SEP2005",400,"SB",48,1,"R",3,1,7.8275,2.53,10.515,0.269483461,55.0859375,2,1,0,"3",0
4339,"1","SEP2005",0,"SM",28,3,"P",51,1.32,10,4.06,18.98,0.0263910576,60.1484375,1,0,174.04,"5",0.82
4181,"1","SEP2005",0,"SO",18,1,"P",10.1797222222222,1.04,11,0.21,6,0.3737613773,43.375,1,0,13.026875,"5",1
4236,"1","SEP2005",640,"SA",19,1,"R",9.77,1.2,8.74,2.13,12.31,0.2232217868,12.765625,1.24,0,34.04,"5",2.5
4217,"1","SEP2005",1000,"SO",23,1.61,"P",20.3714285714286,1.24,8.83,4.64,10,0.0172375245,26.921875,1.09,0,31.0099999999999,"5",2.46
4175,"1","SEP2005",0,"SA",18,1,"P",10.8499487179487,1.05,14,0.26,6,0.0788580666,85.8125,1,0,5.44999999999982,"5",0.38
4305,"1","SEP2005",0,"SF",18,1,"P",4,1,21,0,6,0,78.90625,1.135,1,0,"3",2.21645454545455
4367,"0","SEP2005",1,"SB",18,1,"P",22,1,18,0.721,34,0.0185468592,85.9375,1.07,1,0,"3",2.30214285714286
4313,"1","SEP2005",0,"SH",18,0,"P",13.07,1,24,1,2,0.0623932694,71.484375,1.19,0,0.889999999999864,"5",2.71
4395,"0","SEP2005",2,"SD",18,1,"P",9,1,8,1,29,0.002109153,73.359375,1.07,1,0,"3",3
4377,"0","SEP2005",0,"SO",19,1,"P",43,1,18,3,28,0.5074800178,57.7421875,1.14,1,0,"3",2.54
4291,"1","SEP2005",0,"SA",19,0,"P",8.84,1.075,7,1,19,0.0426142483,69.390625,1,0,21.445,"5",1
4242,"1","SEP2005",0,"SA",19,1,"P",9,1,8,2,21,0.2007160289,62.2890625,1.04,1,0,"3",3
4331,"1","SEP2005",0,"SB",18,1,"P",5,1.16166666666667,1,0,22,0.2934955265,34.6875,1,0,60.5121739130435,"5",1
4289,"1","SEP2005",0,"SO",18,1,"P",15.07,1.02,15,0,27,0,83.59375,1.01133333333333,0,5.44999999999982,"5",2.43
4184,"0","SEP2005",0,"SO",18,1,"P",13.73,1.04,3,0.49,17,0.2992658857,24.421875,1.16,0,5.44999999999985,"5",2.04
4332,"0","SEP2005",1,"SK",20,1,"P",14,1,1,2,15,0.0729047232,30.90625,1.08,1,0,"3",2.16
4335,"1","SEP2005",0,"SO",19,1,"P",7,1,14,1,29,0,69.40625,1.09,1,0,"3",2.91423529411765
4386,"0","SEP2005",1,"SO",18,1,"P",12.155,1.09,6,1,8,0.0878038763,52.4140625,1.01,0,5.44999999999984,"5",1.7
4186,"0","SEP2005",1,"SO",18,1,"P",9.92,1.07,9.425,0.179999999999999,8,0,63.9217578125,1.01,0,10.8999999999998,"5",2.27
4427,"0","SEP2005",1000,"SO",18,1,"R",49,1,7.355,0.51,4,0.0727892756,42.359375,1,1,0,"3",1
4248,"0","SEP2005",0,"SC",18,0,"P",13,1,3,0.56,2,0.0249036984,68.625,1.11,1,0,"3",3
4221,"0","SEP2005",0,"SD",19,1,"P",9,5,12.5341666666667,2.15,23.7366666666667,0.0722374569,59.2890625,1,3,0,"3",1.86833333333333
4414,"0","SEP2005",1,"SO",22,1.16,"P",36,1,10.1,2.95819444444444,13.11125,0.0880126222,55.109375,1.07,1,0,"3",2.42
4311,"0","SEP2005",0,"SB",18,1,"P",22,1,11.88,0,19.5277777777778,0,65.1144680989583,1,1,0,"3",0
4218,"0","SEP2005",0,"SA",21,0,"P",12.24,1.175,4,3,3,0.1264326009,57.0859375,1,0,177.11,"5",0
4267,"0","SEP2005",0,"SE",23,1,"R",8,1,6.35,2,9.98,0.0701893824,48.390625,1,0,144.636666666667,"5",2
4338,"0","SEP2005",0,"SO",19,1,"R",7,1,7.92166666666667,0.681575630252101,8.75791666666667,0,50.4265833333333,1,1,0,"3",0
4294,"1","SEP2005",0,"SF",18,0,"P",7,1,6,0,18.8105833333333,0.013240695,78.828125,1,1,0,"3",0
4415,"0","SEP2005",0,"SO",19,1,"P",6,1,6.75666666666667,0.728888888888889,10.8583333333333,0,54.0360546875,2,1,15,"3",1
4317,"0","SEP2005",0,"SB",18,1,"P",1,1.0675,9.73291666666667,0,13.7983333333333,0.3491993295,40.0546875,1,0,21.74,"5",0
