"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"1596","1","AUG2005",0,"SO",18,0,"P",1,900,2,1.40666666666667,0,8,0,38,62,0,58.234375,1.03333333333333,0,23.3133333333329,"5",4
"1597","1","AUG2005",800,"SL",30,0,"R",2,1111.66666666667,2,2,36.32,5,2.30666666666667,32,731.393333333333,0.2742649997,39.0546875,2,1,0,"3",1
"1598","1","AUG2005",0,"SC",18,0,"P",1.09333333333333,322,29.0933333333333,1.04666666666667,36.3422222222222,7,0,28,320.36,0.1097990277,78.609375,1,0,4.45999999999989,"5",0.366666666666667
"1599","1","AUG2005",0,"SF",18,0,"P",1.04666666666667,285.226599326599,11.9266666666667,1.08666666666667,25.3966666666667,23,0,25,114.783333333333,0,88.875,1,0,8.22888888888881,"5",0
"1600","1","AUG2005",0,"SF",19,1,"H",1,350,4,1,36,12,1.16,27,516.966666666667,0.0732142248,60.140625,2,1,248,"3",0
"1601","1","AUG2005",0,"SM",18,0,"P",1.04666666666667,227.733333333333,13.92,1.08666666666667,28.7533333333333,20,1,25,72.4466666666667,0,77.546875,1.00666666666667,0,1.59333333333323,"5",1.51333333333333
"1603","1","AUG2005",480,"SO",18,0,"P",1.28,565.25,19,1,11.0466666666667,13,0,24,241.313333333333,0.0282795737,55.5078125,2,1,0,"3",1
"1604","1","AUG2005",0,"SA",19,0,"P",1,650,2,2,21,5,0,24,169.977777777778,0.3669701079,44.953125,2,1,0,"3",1
"1606","1","AUG2005",1,"SM",19,0,"P",1.14,394.866666666667,31,1,16.3983333333333,20,1,22,195.484444444444,0,56.6015625,1.01666666666667,1,0,"3",2.295
"1607","1","AUG2005",0,"SO",18,0,"P",1,193.416666666667,3.99333333333333,1.03428571428571,28.2977777777778,11,0,22,91.5844444444445,0.0424344692,78.671875,1.02666666666667,0,4.62666666666655,"5",2.29333333333333
"1608","1","AUG2005",0,"SO",18,0,"P",1.04,234,16.0954292929293,1.01333333333333,25.7626666666667,6,0,20,107.152222222222,0.1001350682,84.546875,1,0,1.19333333333281,"5",0.393333333333333
"1609","1","AUG2005",0,"SC",17,0,"P",1.37333333333333,3729.66666666667,33.56,1.76,127.826666666667,18,18,21,1672.13333333333,0.102788056,42.3046875,1,0,295.236666666667,"5",1
"1610","1","AUG2005",0,"SB",18,0,"P",1,368.5,1,2,18.1233333333333,0,0.286666666666667,18,292.703888888889,0.1627887636,63.3125,1,1,0,"3",0.726666666666667
"1611","1","AUG2005",24,"SO",20,0,"P",2,988.5,3,1,0,16,4,18,218.452222222222,0,58.0859375,2,1,0,"3",0
"1613","1","AUG2005",0,"SA",18,0,"P",1.04666666666667,246.780303030303,15.7416666666667,1.03,21.3533333333333,15,0,19,98.0286666666667,0.1124086983,91.140625,1,0,0.613333333333191,"5",0.446666666666667
"1614","1","AUG2005",0,"SM",22,1,"P",1.12666666666667,1900,14,2,0,1,1,17,787.606666666667,0.2633489538,60.171875,1,2,1803,"3",1.43333333333333
"1616","1","AUG2005",620,"SA",19,0,"P",1,300,4,2,24.2844444444444,17,0,16,31,0.0972983907,76.140625,1,1,0,"3",3
"1617","1","AUG2005",0,"SO",18,0,"P",1.11333333333333,253.733333333333,55,1,21.0333333333333,3,0,14,266.088888888889,0.0460008202,77.6875,1.00958333333333,1,0,"3",1.93333333333333
"1619","1","AUG2005",80,"SB",19,0,"P",2,1246.33333333333,2,3,280,1,2,13,489,0.0012827822,81.4375,1,1,0,"3",1
"1620","1","AUG2005",0,"SO",18,0,"P",1.09333333333333,222.722222222222,6,1,42,18,0.62,15,94.2266666666667,0,77.75,1.02666666666667,1,0,"3",3
"1625","1","AUG2005",1,"SG",19,0,"P",1.16666666666667,3150,7,1,14,4,2,13,660.343333333333,0,78.75,1.03333333333333,1,0,"3",2.74
"1626","1","AUG2005",0,"SB",18,0,"P",1.03333333333333,241.493265993266,13.85,1.04666666666667,26.2,16,0,13,84.51,0.0301557273,82.765625,1,0,1.61999999999987,"5",0
"1627","1","AUG2005",1,"SM",18,0,"P",1.03333333333333,224.222222222222,13.4888888888889,1.01333333333333,28.7666666666667,16,0.2,12,104.884,0.0033835629,77.953125,1.00666666666667,0,-6.30393515166361e-13,"5",1.88666666666667
"1628","1","AUG2005",0,"SO",18,0,"P",1.16,262.52380952381,21,1,24.2933333333333,0,0,9,161.893333333333,0.0877048417,18.92578125,1.04958333333333,1,0,"3",2.32666666666667
"1630","1","AUG2005",0,"SG",18,0,"P",1.09333333333333,703.055555555556,17,1,10.68,22,0,10,244.462888888889,0.2003504084,62.8125,1.03333333333333,1,0,"3",2.34
"1631","1","AUG2005",1,"SD",18,0,"P",1,218.666666666667,2,1,28.7093333333333,8,0,10,147.761111111111,0.0371954984,65.484375,1.04,1,0,"3",2.22
"1633","1","AUG2005",0,"SD",20,0,"P",1,150,6,1,0,2,3,1,0,0.0201057011,54.8828125,2,1,0,"3",1
"1634","1","AUG2005",0,"SL",19,0,"P",1.09333333333333,248,14.2388888888889,1.07333333333333,28.1633333333333,11.1,0.676,2,112.4025,0.0526035597,59.3828125,1.01333333333333,0,3.47333333333277,"5",2.12
"1635","1","AUG2005",0,"SD",18,0,"P",1.14666666666667,332.44696969697,26,1,22.5066666666667,24,0,13,205.583333333333,0,60.359375,1.02666666666667,1,0,"3",1.94666666666667
"1636","1","AUG2005",0,"SF",18,0,"P",1.19333333333333,607.722222222222,10,1,16,27,0,10,233.388888888889,0.2232095087,64.171875,1.04,1,0,"3",4
"1640","1","AUG2005",0,"SC",19,0,"P",1.16,716.416666666667,21,2,5.65166666666667,4,0,8,288.473333333333,0,67.109375,1,1,0,"3",0.586666666666667
"1641","1","AUG2005",0,"SA",18,0,"P",1.16,1034.33333333333,66,1,17.4566666666667,7,1,8,749.133333333333,0,99,1.06666666666667,1,0,"3",2.46
"1642","1","AUG2005",1,"SN",18,0,"P",1.13333333333333,646.333333333333,16,1,6.96,19,0,8,190.701388888889,0.0132809487,60.1796875,1.03333333333333,1,0,"3",2.16666666666667
"1643","1","AUG2005",0,"SA",18,0,"P",1.06666666666667,771.672222222222,16,2,4.92,17,0,8,191.595555555556,0.0589408297,76.0625,1,1,0,"3",0.535
"1645","1","AUG2005",0,"SN",18,0,"P",1,775.5,2,2,9.55333333333333,16,0,5,264.733333333333,0,82.828125,1,1,0,"3",0.981756613756614
"1646","1","AUG2005",0,"SF",18,0,"P",1.02666666666667,211.75,14.2355555555556,1.04,24.1511111111111,15,0.0733333333333332,6,83.9388888888889,0,43.484375,1,0,1.22666666666607,"5",0.406666666666667
"1647","1","AUG2005",0,"SC",18,0,"P",1.03333333333333,221.833333333333,13.1433333333333,1.04666666666667,28.3733333333333,19,0,8,100.759833333333,0,76.671875,1,0,1.72666666666654,"5",0.313333333333333
"1653","1","AUG2005",0,"SC",18,0,"P",1.13333333333333,852.666666666667,11.8076923076923,1.46,5.06666666666667,12,0,5,173.710833333333,0.0308353285,84.03125,1,0,5.47333333333323,"5",2
"1655","1","AUG2005",0,"SO",19,0,"P",1.12,651.666666666667,32,1,5.337,2,1,5,283.413333333333,0,36.90625,1.02,1,0,"3",2.72
"1657","1","AUG2005",0,"SK",18,0,"P",1.09333333333333,265.416666666667,14.0344444444444,1.03333333333333,27.8166666666667,14,0,4,134.234722222222,0,65.03125,1.02,0,-6.28498734537667e-13,"5",2.57333333333333
"1658","1","AUG2005",0,"SO",19,0,"P",1.17333333333333,596.923076923077,13,1,7.97333333333333,0,0,5,233.213333333333,0.2702946803,27.7421875,1.04666666666667,1,0,"3",2.84
"1659","1","AUG2005",1,"SF",18,0,"P",1.14,559.35,22,1,5.99833333333333,12,0,7,257.882222222222,0.0279819953,62.53125,1.02,1,0,"3",1.97333333333333
"1660","1","AUG2005",0,"SB",18,0,"P",1,250,3,1,23.761,9,0,5,45.5877777777778,0,60.359375,1.04666666666667,1,0,"3",2.01333333333333
"1661","1","AUG2005",0,"SA",18,0,"P",1.02,231.75,12.088,1.05333333333333,24.29,18,0,8,57.3955555555555,0,81.3125,1,0,3.70666666666654,"5",0.481228070175439
"1663","1","AUG2005",0,"SF",21,0,"P",1,736.666666666667,5,2,0,2,2,4,430.126666666667,0.3915042682,51.9453125,2,1,0,"3",2
"1667","1","AUG2005",0,"SC",18,0,"P",1.08,205.8,13.5422222222222,1.02666666666667,33.0466666666667,1,0.233333333333333,4,183.955833333333,0,64.02367578125,1.00666666666667,0,-6.01971805735957e-13,"5",1.85333333333333
"1668","1","AUG2005",0,"SM",21,3,"P",1.13333333333333,1650,49,1,14.1466666666667,1,2,3,718.706666666667,0.0202155251,73.015625,1,1,1040,"3",0.96
"1669","1","AUG2005",0,"SC",18,0,"P",1.09333333333333,276.367521367521,14.7826666666667,1.02666666666667,32.8733333333333,3,0,2,168.997777777778,0.1601308337,39.390625,1.04666666666667,0,-5.78097569814418e-13,"5",2.67333333333333
"1670","1","AUG2005",0,"SB",19,0,"P",1,553,2,1,0,22,1,11,163.011111111111,0.1065522861,52.875,1,1,0,"3",1
"1671","1","AUG2005",200,"SO",18,0,"P",2,50,3,2,30.5277777777778,8.64,0,3,189.137222222222,0.2022651331,48.0390625,2,1,0,"3",1
"1673","1","AUG2005",0,"SO",18,0,"P",1.11333333333333,176.777777777778,12.4855555555556,1.06,25.5066666666667,2,1,4,100.314722222222,0.0657523137,56.0234375,1.01333333333333,0,5.91333333333326,"5",2.10666666666667
"1677","1","AUG2005",0,"SL",17,0,"P",1.10666666666667,323.423076923077,17.3666666666667,1.05333333333333,45.5155555555556,9,0.22,11,193.234444444444,0.2711033104,20.39453125,1.02666666666667,0,0.179999999999461,"5",2.4
"1678","1","AUG2005",0,"SO",23,0,"P",1,2350,5,3,15,11.568,6,2,0,0.2427987373,80.78125,1,2,0,"3",1.81944444444444
"1682","1","AUG2005",1,"SC",20,0,"P",1,617.222222222222,2,1,0,8.53333333333333,1.63111111111111,12,208.353333333333,0.603544943,52.8671875,1,1,0,"3",1
"1683","1","AUG2005",600,"SL",22,5,"P",1.21,500,22,1,45,2,5,1,496,0,67.609375,1.05333333333333,0,191.153333333333,"5",2.10444444444444
"1685","1","AUG2005",0,"SO",18,0,"P",1.04,217.777777777778,13.605,1.04,26.2866666666667,20,0,15,95.8283333333333,0.159651564,43.1484375,1,0,1.0799999999994,"5",0.493333333333333
"1686","1","AUG2005",1,"SA",18,0,"P",1.12666666666667,261.113636363636,34.8197777777778,1.02,26.7333333333333,12.08,0.0266666666666666,16,224.03,0,56.7109375,1.00666666666667,0,-6.64120610357107e-13,"5",1.94
"1687","1","AUG2005",0,"SO",18,0,"P",1,422,3,2,25,6.28055555555556,0,1,219.153333333333,0,93.609375,1,1,0,"3",1.195
"1689","1","AUG2005",0,"SM",18,0,"P",1.09333333333333,232.222222222222,13.1566666666667,1.02666666666667,26.9466666666667,13,0,15,48.2855555555555,0.0435244779,69.75,1.02,0,1.99333333333317,"5",2.2
"1691","1","AUG2005",0,"SH",20,0,"P",1.11333333333333,641.222222222222,16,1,5.34666666666667,10,1,10,221.156,0,68.109375,1.02666666666667,1,0,"3",2.08
"1692","1","AUG2005",0,"SO",19,0,"P",1.09333333333333,787.416666666667,10.2588888888889,1.26666666666667,5.68666666666667,26,1,7,94.9691666666667,0.0617587325,68.796875,1.02,0,30.7199999999995,"5",3.36222222222222
"1695","1","AUG2005",0,"SD",18,0,"P",1.06666666666667,230.416666666667,13.7066666666667,1.05333333333333,28.9644444444444,14,0,2,116.161111111111,0.0114714295,63.0703125,1.01333333333333,0,-6.16372138514028e-13,"5",2.34
"1697","1","AUG2005",260,"SD",18,0,"P",1.13333333333333,277.833333333333,6,2,23.501,12.9366666666667,0.76,22.6233333333333,217.735555555556,0,55.8828125,1,1,0,"3",1.61777777777778
"1701","1","AUG2005",0,"SO",18,0,"P",1,477.266666666667,2,1.2,0,12.2711904761905,0,20.3333333333333,88.8188888888889,0.1375308638,66.046875,1,0,4.58666666666655,"5",1
"1706","1","AUG2005",320,"SO",27,1,"P",1,3797,2,1,0,27,11,18,1377.38,0.2438016012,40.609375,1,1,554,"3",3
"1708","1","AUG2005",0,"SG",21,0,"R",1.18666666666667,250,9,2,1,11.8266666666667,1.99583333333333,22.1133333333333,283.04,0.1051026094,57.859375,1,1,0,"3",1.41777777777778
"1710","1","AUG2005",0,"SL",18,0,"P",1.14666666666667,562,17.1516666666667,1.19,4.88,7,2,19,190.755555555556,0.1727223643,68.328125,1.01333333333333,0,1.11999999999941,"5",2.32586666666667
"1712","1","AUG2005",1000,"SO",27,0,"R",1.12,1568.66666666667,25.2666666666667,1.52666666666667,13.12,3.41333333333333,1.14,6.75333333333333,864.5,0.1742917672,33.609375,1.02666666666667,0,17.0933333333331,"5",2.50666666666667
"1713","1","AUG2005",500,"SJ",23,0.793333333333333,"R",1.10666666666667,864,25.1088888888889,1.25333333333333,14.2866666666667,5.5,0.863333333333333,7.31833333333333,723.28,0.0849967618,54.0703125,1.04,0,25.7133333333329,"5",2.18666666666667
"1714","1","AUG2005",0,"SA",34,0,"P",1.46666666666667,20900,12,1,0,27,16,19,9795,0,72.125,1,1,74,"3",1.56333333333333
"1716","0","AUG2005",0,"SL",18,0,"P",1.04666666666667,254.744588744589,12,1,52,15,0.24,22,157.792222222222,0.1569224591,75.390625,1,1,0,"3",0
"1719","0","AUG2005",0,"SO",19,0,"P",1.72,504.666666666667,22.7222222222222,1.38666666666667,280.87,15,0,69,335.306666666667,0.1133159369,89.140625,1,0,47.0333333333333,"5",1
"1721","0","AUG2005",0,"SO",18,0,"P",1.17333333333333,380,31.65,1.00666666666667,29.9666666666667,6,0,34,278.363333333333,0.0529769042,91.953125,1.1,0,3.5266666666662,"5",2.22
"1722","0","AUG2005",1,"SO",18,0,"P",1,450,2,1,75,11,0,56,434,0,61.640625,1.14666666666667,1,0,"3",3
"1723","0","AUG2005",0,"SD",18,0,"P",1,100,2,2,0,24,0,40,135.348888888889,0.2077530138,62.5703125,1.14666666666667,1,0,"3",2
"1724","1","AUG2005",0,"SC",18,0,"P",1.14,444,31.364,1.03333333333333,17.46,24,0,23,346.82,0,94.953125,1.04,0,1.17999999999938,"5",2.24666666666667
"1725","1","AUG2005",0,"SA",20,0,"P",1.12666666666667,442.62037037037,37,1,23.64,13,1,21,238.401666666667,0.1005257282,81.734375,1.03333333333333,1,0,"3",2.33733333333333
"1726","0","AUG2005",0,"SB",18,0,"P",1.59333333333333,460.333333333333,23.3466666666667,1.20666666666667,185.22,20,0,45,300.86,0.3921964634,80.78125,1.48666666666667,0,7.85999999999971,"5",2.00666666666667
"1727","0","AUG2005",0,"SA",19,0,"P",1.16666666666667,286,19,1,52.04,23,1,36,201.85,0.1026409601,45.953125,1,1,74,"3",4
"1728","0","AUG2005",1,"SO",18,0,"P",1.42,329.333333333333,15,1,139.563333333333,10,0.34,35,294.33,0.1107974045,21.90234375,1.24,1,0,"3",1.93333333333333
"1731","0","AUG2005",0,"SD",19,0,"P",1.06,200,19,1,54.2347222222222,21,2,24,151.626666666667,0.0868122545,57.21875,1,1,0,"3",1
"1733","0","AUG2005",1,"SB",18,0,"P",1.52666666666667,640.666666666667,51,1,314.36,6,0,61,382.066666666667,0,88.515625,1.42916666666667,1,0,"3",1.92
"1734","1","AUG2005",0,"SM",18,0,"P",1.03333333333333,232.622222222222,14.9155555555556,1.05333333333333,25.2488888888889,14,0.2,25,69.3393333333333,0.0539445698,81.15625,1.00666666666667,0,-6.41951677001392e-13,"5",1.78666666666667
"1735","0","AUG2005",0,"SO",18,0,"P",1,412,5,1,1,15,2,21,196.111666666667,0.1194742119,53.890625,2,1,0,"3",2
"1736","1","AUG2005",0,"SO",18,0,"P",1,493.30303030303,2,1,2.94,11,0.306666666666667,25,89.8833333333333,0,43.6328125,1,1,0,"3",1
"1737","0","AUG2005",0,"SO",18,0,"P",1,100,5,1,0,3,0.55,19,160.315555555556,0.1163146102,76.5,1,1,36,"3",1.6231746031746
"1740","1","AUG2005",0,"SL",18,0,"P",1.10666666666667,729.888888888889,11.2405555555556,1.56714285714286,4.93333333333333,18,0,27,179.277222222222,0.0476020422,74.65625,1.01333333333333,0,4.23333333333319,"5",2.17333333333333
"1741","0","AUG2005",0,"SA",19,0,"P",1,1050,1,5,0,16,2,16,744,0.1174925875,83.421875,2,4,287,"3",0
"1742","0","AUG2005",0,"SA",19,0,"P",1.11333333333333,257.666666666667,31,1,42.5990476190476,4,1,16,240.336666666667,0,61.083046875,1.04666666666667,1,0,"3",2.57166666666667
"1743","1","AUG2005",1,"SB",18,0,"P",1,359.666666666667,2,2,20.1866666666667,4,0,30,151.41,0,39.6171875,1,1,0,"3",0.965111111111111
"1744","1","AUG2005",0,"SO",20,0,"P",1,1900,2,2,0,11,2,33,0,0,73.84375,1.06666666666667,1,0,"3",2.726
"1745","0","AUG2005",0,"SL",18,1,"P",1.08666666666667,209.690476190476,17,1,52.2093333333333,12,0,8,145.523333333333,0.3274040706,45.4375,1.05333333333333,1,0,"3",2.14666666666667
"1746","0","AUG2005",0,"SE",18,0,"P",1.09333333333333,218.333333333333,15.0533333333333,1.01333333333333,52.828,9,0,15,241.833333333333,0.1580597502,59.7265625,1,0,20.5238888888889,"5",1
"1747","0","AUG2005",1,"SB",20,0,"P",1,150,4,2,48.9244444444444,15,3,11,155,0.4306692295,69.484375,1,1,0,"3",3
"1748","0","AUG2005",0,"SO",18,0,"P",1,183,2,1.06666666666667,45,13,0,8,114,0.3101354372,32.1953125,1,0,19.91,"5",0
"1750","0","AUG2005",0,"SO",18,0,"P",1,182.166666666667,3,1,55,21,0,8,105.997777777778,0.1645141584,75.15625,1.03333333333333,1,0,"3",2.24
"1751","0","AUG2005",1,"SA",18,0,"P",1.09333333333333,322.47619047619,34.06,1.02,27.7666666666667,6,0,7,266.036666666667,0,75.296875,1.05333333333333,0,-5.18790936136308e-13,"5",2.57333333333333
"1752","0","AUG2005",0,"SL",19,0,"P",1.09333333333333,326.666666666667,14.886,1.18666666666667,45.2,6.34,0.546666666666667,3,210.903333333333,0,55.1484375,1,0,54.9966666666667,"5",1
"1753","0","AUG2005",0,"SM",18,0,"P",1.21333333333333,448,25,1,35.2166666666667,5.72222222222222,0.315789473684211,4,265.863333333333,0,61.7221223958333,1,1,0,"3",1
"1754","0","AUG2005",0,"SO",18,0,"P",1.32,495.833333333333,23.3566666666667,1.22,44.1911111111111,5.94555555555556,0,2,314.880444444444,0.0659933377,89.171875,1,0,19.66,"5",0
"1755","0","AUG2005",0,"SC",19,0,"P",1,150,3,2,134,3,1,2,123,0.0693304441,56.9609375,3,1,0,"3",1
"1756","0","AUG2005",500,"SA",24,0,"P",1.28666666666667,1400,19,1,37,26,7,1,1025,0.1823402126,63.3515625,1,1,221,"3",1.08666666666667
"1757","0","AUG2005",1,"SH",21,0,"P",1.2,1800,7,3,1,12.2933333333333,2,22.8,1675,0.072129434,53.4453125,1,1,0,"3",2
"1758","0","AUG2005",1,"SL",19,0,"P",2,350,5,1.40666666666667,128.071111111111,6.58,0,8.77,342,0.524516819,28.2734375,1.61333333333333,0,55.3844444444443,"5",1.96
"1759","0","AUG2005",1,"SD",20,0.466666666666667,"R",1.12666666666667,821,23.02,1.18,56.08,6.37333333333333,1.47333333333333,9.05333333333333,547.846666666667,0,51.9397330729167,1.07333333333333,0,13.6599999999997,"4",2.43333333333333
"1760","0","AUG2005",1,"SB",20,2,"P",1.19333333333333,437.5,23,2,55.2133333333333,13,2.24,17,285.18,0,82.65625,1,1,0,"3",0.913333333333333
"1761","0","AUG2005",1,"SB",19,0,"P",1.08,250.666666666667,12.2573968253968,1.1,53.6866666666667,9.17038095238095,0,16.2511111111111,141.833333333333,0,45.3671875,1,0,15.5816666666667,"5",1
"1762","1","AUG2005",0,"SO",19,0,"P",1.06,143.285714285714,20,1,20.3166666666667,13.0833333333333,0.495461988304094,26,181.206666666667,0.273284181,51.53125,1.01333333333333,1,0,"3",2.08
"1763","0","AUG2005",0,"SO",18,0,"P",1.08,238.399267399267,9.74,1.08,47.18,8.57333333333333,0.433333333333333,12.6888888888889,173.956666666667,0.1330692195,33.1015625,1.10666666666667,0,0.413333333332862,"5",2.81333333333333
"1764","0","AUG2005",1,"SO",20,0,"P",1.09333333333333,386.083333333333,21.98,1.07333333333333,26.2466666666667,9.80666666666667,1.46666666666667,15.36,280.371111111111,0,60.5927734375,1.04,0,4.17999999999955,"4",2.68
"1765","0","AUG2005",0,"SE",18,0,"P",1.08,248.722222222222,16.4333333333333,1.04666666666667,49.0866666666667,12.2875238095238,0.16,20.1666666666667,209.626666666667,0.0221962809,71.71875,1,0,30.9066666666666,"5",1
"1766","0","AUG2005",1,"SA",22,0,"P",1.19333333333333,300,19,1,0,14.16,6,20.6533333333333,154,0.4030460389,56.671875,1,1,170,"3",1.14
"1768","0","AUG2005",0,"SO",19,0,"P",1.12,226.666666666667,13.9266666666667,1.08,52.6733333333333,3,0.726666666666667,1,174.802666666667,0.2987564839,44.765625,1,0,38.0016666666667,"5",1
"1769","0","AUG2005",0,"SO",19,0,"P",1.16666666666667,297.666666666667,12,1,75,7.325,1.33333333333333,12.644,234.346666666667,0.8903744798,47.4921875,1.07333333333333,1,0,"3",2.98
"1770","0","AUG2005",1,"SO",19,0,"P",1.28666666666667,294.966666666667,9,1,105,5.25333333333333,0.64,10.7155555555556,236.218333333333,0.6554744672,50.8828125,2,1,0,"3",0
"1771","0","AUG2005",0,"SD",24,0,"P",1.30666666666667,1489.66666666667,7,1,85.6533333333333,0,2.47333333333333,5,848.428333333333,0.1901764548,73.21875,2,1,0,"3",1
"1772","0","AUG2005",0,"SO",19,0,"P",1.14,294,23,2,49.2966666666667,8,2,6,219.286666666667,0.1404354917,56.4609375,1,1,0,"3",0.793333333333333
"1773","0","AUG2005",0,"SA",19,0,"P",1,486.377777777778,1,2,37.3033333333333,9.77833333333333,0,14,254.604444444444,0,72.921875,1.08,0,10.833333333333,"5",2.44
"1774","0","AUG2005",0,"SH",19,0,"P",1.26666666666667,500,15,1,67.64,1,2,11,527,0.1014295986,69.4375,2,1,118,"3",0
"1775","0","AUG2005",200,"SC",20,0.393333333333333,"P",1.1,444.777777777778,19.3433333333333,1.08666666666667,34.6433333333333,13,2,3,260.1225,0.0842638537,54.296875,1.05333333333333,0,1.61333333333286,"5",2.50666666666667
"1776","0","AUG2005",0,"SO",19,0,"R",1.09333333333333,526.666666666667,21.4866666666667,1.1,50.4833333333333,5.92,1.08,9.39333333333333,391.386666666667,0,48.2165104166667,1.06,0,15.2933333333329,"4",2.41333333333333
"1777","0","AUG2005",460,"SM",18,0,"P",1.22666666666667,562.666666666667,38,1,61.3044444444444,3,2,2,510.68,0,77.234375,1,1,0,"3",1
"1778","1","AUG2005",0,"SA",20,0,"P",1,750,1,3,50,26,3,98,450.24,0,72.40625,1,1,1,"3",1
"1780","1","AUG2005",0,"SO",18,0,"P",1.05333333333333,175.333333333333,21,1,27.2166666666667,12,0.286666666666667,51,155.378888888889,0.1323449016,78.328125,1.02,1,0,"3",1.93333333333333
"1781","1","AUG2005",1,"SO",18,0,"P",1.18666666666667,223.962962962963,13,1,22.7266666666667,21,0,47,65.6433333333333,0,94.65625,1.04,1,0,"3",2.14166666666667
"1782","1","AUG2005",0,"SO",18,0,"P",1.08,207.833333333333,30,1,32.0366666666667,10,0.244166666666667,44,218.57,0,69.28125,1,1,0,"3",1
"1783","1","AUG2005",0,"SB",19,0,"P",1.08666666666667,725.111111111111,9.73333333333333,1.27333333333333,3.84666666666667,19,1,41,151.012222222222,0.0326554901,59.203125,1.02666666666667,0,-5.61423500281914e-13,"5",3.01333333333333
"1787","1","AUG2005",1,"SG",19,0,"P",1.14666666666667,794.288888888889,24,1,6.6,17,1,35,256.3,0,67.015625,1.03666666666667,1,0,"3",2.36666666666667
"1788","1","AUG2005",0,"SO",18,0,"P",1.06666666666667,202.37962962963,12,1.04666666666667,25.3466666666667,15,0,32,69.4153333333333,0.04454246,79.71875,1.01333333333333,0,13.6733333333332,"5",1.96
"1789","1","AUG2005",1,"SD",18,0,"P",1.1,368.44696969697,31.2314285714286,1.02,32.0622222222222,6,0,31,304.476666666667,0.0282654951,64.03125,1.03333333333333,0,0.999999999999452,"5",2.27333333333333
"1790","1","AUG2005",1,"SM",19,0,"P",1.09333333333333,231.333333333333,30,1,27.65,11,1,29,227.782222222222,0.0461325572,61.7109375,1.06958333333333,1,0,"3",2.42666666666667
