"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","NewFeature1","NewFeature2"
"867","1","AUG2005",0,"SC",19,"0","P",0,236.333333333333,30,1,48.64,15,1,18,423.433333333333,0,68.78125,0,1,0,"3",12,0.706298312343591,-160.695555555556
"868","1","AUG2005",0,"SC",18,"0","P",-2.54759176717319e-14,159.666666666667,12.3066666666667,1.08,30.7053333333333,12.2266666666667,0.28,21,164.693333333333,0,52.8359375,1,0,6.2555555555554,"5",0,0.491411731530435,-267.333333333333
"869","1","AUG2005",1,"SF",26,"0","P",2,1646.33333333333,2,2,1,8,6,32,1084.19333333333,0.0091906071,72.90625,1,1,0,"3",1,0.429118678003422,-1179.69333333333
"872","1","AUG2005",1,"SL",25,"0","P",0,7600,21,1.7,0,27,6.96666666666667,38,589,0.0818012771,49.953125,0,0,300.413333333333,"5",12,0.0775,-7011
"873","1","AUG2005",0,"SD",17,"0","P",-2.41721457664804e-14,170.333333333333,21.4766666666667,1.02666666666667,47.1933333333333,3,0.246666666666667,9,207.693333333333,0.0168662798,38.7109375,0,0,0.113333333332307,"5",12,0.526461873065169,-166.12
"874","1","AUG2005",0,"SC",19,"0","P",1,307.166666666667,2,1,10.7666666666667,0,0,6,231.486666666667,0.2057602811,64.40625,0,1,0,"3",12,0.429310791570946,-297.337777777778
"875","1","AUG2005",0,"SA",18,"0","P",1.22666666666667,248.666666666667,3.23333333333333,1.29333333333333,7.14,0,0,7,173.88,0.0283093118,57.4140625,1,0,9.32666666666655,"5",0,0.448152178047952,-218.893333333333
"876","1","AUG2005",5,"SA",19,"0","P",0,222.666666666667,12,1,0,6,2,7,143,0.0752841216,37.3046875,0,1,0,"3",12,0.399878682158922,-214.04
"877","1","AUG2005",0,"SO",20,"0","P",0,293,28,1,8.87333333333333,21,2,8,257.133333333333,0.2223019777,59.0546875,0,1,0,"3",12,0.468818808356688,-287.423333333333
"878","1","AUG2005",0,"SO",19,"0","P",1,100,3,1,22.9333333333333,10.9077777777778,1.10666666666667,6,31,0,59.875,0,1,0,"3",12,0.31,-69
"880","1","AUG2005",0,"SC",18,"0","P",0.0466666666666439,243.777777777778,11.5944444444444,1.03333333333333,13.14,14.94,0.326666666666667,7,120.433333333333,0,54.375,0,0,-1.01010755315656e-12,"5",12,0.262911746699507,-283.186666666667
"881","1","AUG2005",0,"SD",19,"0","P",1,150,4,1.28,50,4,1,4,124,0.2048616591,45.8515625,1.13333333333333,0,20.7883333333333,"5",4,0.826666666666667,-26
"888","1","AUG2005",0,"SO",19,"0","P",1,225.333333333333,1,1.23777777777778,0,1,0,11.64,180.966666666667,0.058954298,64.078125,1,0,2.07999999999984,"5",1,0.478896773494196,-251.106666666667
"893","1","AUG2005",0,"SO",20,"1","R",0.00666666666664352,258.333333333333,18.1533333333333,1.1,27.3088888888889,4.24666666666667,0.693333333333333,2,288.071111111111,0.0524617094,25.03515625,0,0,2.52666666666576,"5",12,0.509827880738686,-245.19
"894","1","AUG2005",0,"SF",18,"0","P",0.986666666666667,273,3.52266666666667,1.04666666666667,8.49,5,0,4,205.57,0,72.1875,0,0,-1.01484450472829e-12,"5",12,0.419709198085534,-252.673333333333
"895","1","AUG2005",0,"SA",19,"0","P",1,145.666666666667,4.748,1.04,33.4533333333333,3,0,3,133.943333333333,0.1180236402,72.578125,0,0,-1.03170805232367e-12,"5",12,0.41969577405881,-158.013333333333
"896","1","AUG2005",0,"SO",19,"0","P",0,151.833333333333,11,1,29,0,1,3,215.09,0.0322256119,71.1875,0,1,0,"3",12,0.50889924034686,-208.84
"902","1","AUG2005",500,"SL",19,"2","P",1,350,3,3,15.1866666666667,12.4066666666667,1.53333333333333,1,0,0,48.078125,1,3,329,"3",1,0,-350
"903","0","AUG2005",0,"SF",19,"0","P",0,200,10,1,1,8.03333333333333,0.993333333333333,4,216.873333333333,0.1483930759,43.5234375,2,1,0,"3",1,0.500829394746388,-224.433333333333
"906","1","AUG2005",0,"SO",17,"0","P",1.08666666666667,197.4,3.29333333333333,1.14,29.8288888888889,10.8933333333333,0.146666666666667,16.18,44.8333333333333,0,38.4921875,1,0,14.3866666666665,"5",1,0.158065958794292,-191.24
"909","1","AUG2005",0,"SD",21,"0","P",0,482,30,2,58.9666666666667,5,2,6,571.04,0,86.796875,0,1,0,"3",12,0.615748925774598,-281.373333333333
"910","1","AUG2005",0,"SN",19,"0","P",0.00666666666664201,857.666666666667,19.2461111111111,1.13333333333333,7.84,0,0,8,575.901666666667,0,59.035343812004,0,0,11.8266666666659,"5",12,0.468354967748233,-763
"913","0","AUG2005",0,"SB",20,"0","P",0,157.166666666667,21,1,35,13,1,6,230.533333333333,0,63.3515625,0,1,0,"3",12,0.509247071019564,-197.38
"916","1","AUG2005",1,"SE",19,"0","P",0,1613.33333333333,53,1,7.40666666666667,13.4533333333333,1,19.14,772.26,0.036662565,50.5703125,1,1,0,"3",1,0.3597287043055,-1278.53333333333
"920","0","AUG2005",0,"SO",24,"0","P",0,737,28,1,45,22,5,27,609.02,0.2712917505,61.21875,0,1,0,"3",12,0.505060424271021,-512.573333333333
"921","0","AUG2005",0,"SB",20,"0","P",1,245.333333333333,5,1,36,19,3,27,281.383333333333,0.0795501289,87.703125,1,1,0,"3",2,0.542154201679898,-203.666666666667
"922","0","AUG2005",0,"SC",19,"0","P",0,915.666666666667,53,1,74.6666666666667,6.74,1.01333333333333,5,567.78,0.1738381446,56.921875,0,1,0,"3",12,0.434229837206729,-731.146666666667
"923","0","AUG2005",1,"SB",20,"0","P",0,100,12,1,50,8,1,18,228.12,0.0411838393,75.515625,0,1,0,"3",12,0.562339186507128,-172.926666666667
"927","0","AUG2005",0,"SC",23,"0","P",2,750,3,1,0,21,6,55,31,0.2963948268,71.53125,0,1,0,"3",12,0.0413333333333333,-719
"928","1","AUG2005",0,"SO",21,"0","P",1,1050,2,1.50666666666667,26,12.4466666666667,3,25.9266666666667,187,0.5156711675,56.6328125,1.1,0,91.2466666666667,"5",3,0.178095238095238,-863
"931","1","AUG2005",0,"SA",19,"0","P",-2.35929794219677e-14,248,14.584,1.04,6.86666666666667,14.82,1.06,17.6933333333333,169.073333333333,0,65.8447395833333,0,0,0.0466666666656522,"4",12,0.393934729306782,-244.233333333333
"932","1","AUG2005",0,"FT",21,"0","P",-2.43904896279901e-14,636,21.9933333333333,1.14,15.9133333333333,10.1266666666667,2.16,16.1555555555556,472.526666666667,0,55.0034244791667,0,0,3.5466666666659,"4",12,0.436546745421198,-571.286666666667
"933","0","AUG2005",0,"SD",18,"0","P",1,50,2,1,277.586666666667,10.3,0,23.0666666666667,60,0,19.58984375,0,1,0,"3",12,1.2,10
"934","0","AUG2005",1,"SC",20,"0","P",0,220.666666666667,20,2,0,13,3,13,288.52,0.4102159357,43.0390625,2,1,73,"3",1,0.530966517234188,-226.853333333333
"936","0","AUG2005",1,"SM",18,"0","P",2,419.833333333333,1,2,149,24,0,46,367.88,0.1077283409,49.8359375,1,2,12,"3",1,0.493636475385116,-366.84
"939","1","AUG2005",1,"SO",19,"1","P",0,100,13,1,30.5766666666667,13.7466666666667,2,16.5088888888889,128.073333333333,0.072302521,68.640625,0,1,0,"3",12,0.438260209947754,-177.04
"940","0","AUG2005",0,"SA",19,"0","P",0,114,13,1,87.86,2,0,17,188.43,0.2004211079,44.2265625,0,1,0,"3",12,0.569253351093351,-139.813333333333
"941","0","AUG2005",0,"SC",19,"1","P",1,251.333333333333,2,1.10666666666667,46.1666666666667,18,0,32,135.141666666667,0.0324477365,79.734375,0,0,0.999999999998998,"5",12,0.365973774859774,-216.8
"942","0","AUG2005",0,"SO",18,"0","P",1.00666666666667,227,4.25555555555555,1.04666666666667,42.2333333333333,5,0,24,115.84,0.0489847016,85.15625,0,0,0.219999999999029,"5",12,0.335736950961072,-226.2
"944","0","AUG2005",0,"SO",19,"0","P",2,150,2,1,70,13,0,27,155,0.3461570023,57.21875,0,1,0,"3",12,1.03333333333333,5
"945","0","AUG2005",0,"SO",21,"0","P",0,453.333333333333,27,2,113.846666666667,20,4,78,510.266666666667,0,88.421875,1,1,0,"3",1.18,0.58736572540766,-326.013333333333
"946","0","AUG2005",1,"SO",18,"0","P",3,224.333333333333,4,1,99,12,0,32,184.646666666667,0.4117230345,49.34375,2,1,0,"3",2,0.472445621709036,-210.86
"947","0","AUG2005",0,"SO",19,"0","P",0,204.333333333333,16,2,71.22,22,1.39333333333333,50,248.281333333333,0.1491986681,59.6328125,0,1,0,"3",12,0.489448405596589,-230.586666666667
"948","0","AUG2005",0,"SL",19,"0","P",0,950,9,1,36,20,1.28,50,497,0.1305079106,46.21875,1,1,525,"3",2,0.523157894736842,-453
"949","1","AUG2005",0,"SD",23,"0","R",0.00666666666664411,776,20.24,1.15333333333333,19.02,1.73333333333333,0.82,5.26333333333333,616.981666666667,0,38.2582942708333,0,0,3.65333333333258,"5",12,0.555580776901205,-439.693333333333
"951","0","AUG2005",0,"SA",20,"0","P",0,1150,26,2,419,19,2,19,526,0.2384457253,53.4140625,1,2,674,"2",1.33333333333333,0.457391304347826,-624
"952","0","AUG2005",1040,"SO",27,"0","P",1,1747,5,4,205.92,15,9,63,1228.85555555556,0.5972291902,74,3,1,4,"3",1,0.466315589682192,-1282.67333333333
"953","0","AUG2005",0,"SO",21,"0","P",0,249,27,2,97.7,10,2.46555555555556,59,342.426666666667,0.0302509559,54.2265625,0,1,0,"3",12,0.543695634154088,-251.18
"954","0","AUG2005",0,"SA",20,"0","P",0,1065,39,1,62.3733333333333,11.7066666666667,3,17,542.246666666667,0,62.9921875,0,1,0,"3",12,0.418687945319061,-834.58
"955","0","AUG2005",0,"SA",27,"0","R",0,553,16,1,4,3.3,0,5.76333333333333,513.922222222222,0.3123724191,41.7109375,0,1,0,"3",12,0.576939799585185,-380.886666666667
"956","0","AUG2005",600,"SO",20,"0","P",0,1199.66666666667,55,1,63.3266666666667,25,0,18,683.98,0,57.546875,1,1,0,"3",0,0.441817200389448,-1029.56666666667
"957","0","AUG2005",0,"SA",20,"0","R",0.00666666666664441,318.333333333333,16.2733333333333,1.30666666666667,84.145,6.39333333333333,0.84,7.77333333333333,372.875873015873,0.265773016,22.828125,0,0,5.14666666666587,"5",12,0.661884430061374,-166.686666666667
"958","1","AUG2005",0,"SF",50,"0","R",1,2689,6,2.19333333333333,28.92,7.7,4.62666666666667,6.65333333333333,2047.84666666667,0,47.5419986979173,2,0,291.36,"5",0,0.641383594586959,-932.673333333333
"959","0","AUG2005",0,"SO",18,"0","P",0,128.666666666667,7,1,39,5,0,19,153.443333333333,0.3580284165,43.25,1,1,0,"3",2,0.577958715274942,-141.246666666667
"960","0","AUG2005",0,"SO",19,"0","P",0.98,203.4,3.51333333333333,1.04,40.8333333333333,10,0,14,116.006666666667,0.2202992258,65.03125,0,0,0.679999999999022,"5",12,0.344618173677829,-195.406666666667
"963","0","AUG2005",0,"SA",18,"0","P",1,100,4,1,165,9,0,13,0,0.3123106603,46.78125,1,1,0,"3",1,0,-100
"965","1","AUG2005",80,"SG",18,"0","P",1,758,2,1,4.71333333333333,15,0,6,372.66,0,79.578125,1,1,0,"3",1,0.396126865548005,-567.793333333333
"968","0","AUG2005",1,"SB",18,"0","P",0,135.666666666667,7,2,49,9.28666666666667,0.713333333333333,12.3,190.68,0.413460508,41.6796875,1,1,0,"3",3,0.532177093992842,-172.313333333333
"970","0","AUG2005",0,"SA",20,"0","P",0,186,36,1,64.3866666666667,0,2,9.85333333333333,265.686666666667,0.0908357762,52.3828125,1,1,0,"3",0,0.560313112036053,-189.733333333333
"971","1","AUG2005",700,"SB",26,"0","P",0,490.333333333333,32,1,41.92,6.4,0,3,764.866666666667,0,56.4995833333333,0,1,0,"3",12,0.646156952099352,-270.306666666667
"973","0","AUG2005",0,"SO",19,"0","P",0,500,9,2,0,7.90666666666667,1,12,402,0.2234898088,39.7578125,1,1,0,"3",0,0.804,-98
"974","0","AUG2005",0,"SE",23,"1","P",0,250,15,2,80,24,6,12,732.526666666667,0,72.875,1,2,295,"2",1.72666666666667,0.532273069971241,-441.58
"975","1","AUG2005",400,"SO",26,"0","P",-2.37339777460951e-14,2761.66666666667,28.8866666666667,1.4,24.0133333333333,16.74,8.62,19.9866666666667,1274.76666666667,0,62.6830338541667,0,0,13.6599999999994,"4",12,0.346233811452423,-2282.44
"976","0","AUG2005",0,"SC",23,"0","P",0,1300,19,3,0,10,0,11,31,0.2823153855,35.875,1,1,0,"2",1.68,0.0238461538461538,-1269
"977","1","AUG2005",0,"SO",20,"0","P",0,271.444444444444,9,2,3.74,13,1,6,182.42,0.2692356035,60.7265625,1,1,0,"3",2.02761904761905,0.401592274503243,-263.643333333333
"980","0","AUG2005",0,"SB",19,"1","P",0,700,12,1,100.696666666667,0,1.41333333333333,10.1333333333333,438.986666666667,0.1419244632,29.47265625,1,1,586,"3",1.47333333333333,0.488566897052402,-524.833333333333
"981","1","AUG2005",0,"SM",39,"0","P",1,7850,4,1,0,1,2,4,1054,0.2222143537,74.0625,1,1,0,"3",2,0.134267515923567,-6796
"982","0","AUG2005",0,"SO",18,"0","P",1,165.222222222222,3,1.04,40,3,0,1,125.883333333333,0,48.65625,0,0,0.233333333332345,"5",12,0.435315972084877,-162.513333333333
"983","0","AUG2005",0,"SF",20,"1","R",0.0199999999999764,290.666666666667,17.2933333333333,1.24666666666667,75.355,16,1.54,12,268.406666666667,0.05764959,37.71875,1,0,41.3733333333333,"5",0,0.48664458688056,-256.973333333333
"984","0","AUG2005",500,"SO",18,"0","P",1.18666666666667,201.666666666667,3.63333333333333,1.22666666666667,53.7266666666667,13,1,10,169.873333333333,0.0381136666,28.05078125,1,0,13.8466666666666,"5",1,0.51459355544499,-156.7
"985","0","AUG2005",0,"SO",19,"0","P",1,200,3,1,29,19,2,7,151.043333333333,0.2325433721,74.3125,1.10666666666667,1,0,"3",3,0.499762615868889,-153.02
"986","0","AUG2005",0,"SN",22,"1","R",0.0133333333333115,411.666666666667,21.0533333333333,1.29333333333333,114.543333333333,4.48666666666667,1.17333333333333,2,385.046666666667,0.2088875612,43.8125,0,0,4.63999999999922,"5",12,0.583719221122445,-268.026666666667
"988","0","AUG2005",0,"SO",18,"0","P",0,1485.66666666667,56,1,63.2466666666667,7.44666666666667,1.02,3,682.733333333333,0.0811683047,81.671875,1,1,60,"3",1.08666666666667,0.447629037206259,-1189.82
"990","0","AUG2005",0,"SG",18,"0","P",0.00666666666664205,260.388888888889,19.22,1.06,68.85,13,0,25,235.426666666667,0.0526052162,59.4375,0,0,0.759999999999,"5",12,0.436193443799465,-241.633333333333
"991","0","AUG2005",0,"SA",19,"0","P",0,350,13,1.18666666666667,0,7,0,10,371,0,70.859375,0,0,42.9466666666659,"5",12,1.06,21
"992","0","AUG2005",0,"SK",19,"1","P",0,2850,9,1,0,13,2,15,0,0,86.96875,0,1,0,"3",12,0,-2850
"993","0","AUG2005",0,"SO",19,"0","P",0,100,8,1,81,2,0,3,171.466666666667,0.2859827122,74.09375,1,1,0,"3",1,0.537785022754098,-177.426666666667
"995","1","AUG2005",0,"SH",18,"0","P",2,1800,1,1,1,13.11,1,27.14,124,0.1724352087,58.171875,1,1,0,"3",1,0.0688888888888889,-1676
"996","0","AUG2005",0,"SO",19,"0","P",0,1434,64,1,77.24,15,0,49,595.926666666667,0.2479196573,45.015625,0,1,0,"3",12,0.373938536024192,-1336.86666666667
"997","0","AUG2005",0,"SO",23,"0","R",0,343.333333333333,25,1,90.94,3.94666666666667,1.20666666666667,3,374.42,0.3222261854,41.5546875,1.06,0,62.42,"5",4,0.649021672076325,-168.66
"998","0","AUG2005",0,"SN",18,"0","P",1,358.666666666667,3,1.34666666666667,26,15,0.346666666666667,41,323.773333333333,0.1575670592,74.390625,2,0,37.2266666666667,"5",1,0.480285305831116,-320.2
"999","0","AUG2005",0,"SB",23,"0","P",-2.39253061806721e-14,505.333333333333,23.9666666666667,1.24666666666667,139.413333333333,0,0,2,442.793333333333,0,80.8125,0,0,40.2399999999994,"5",12,0.57493280128888,-302.673333333333
"1000","0","AUG2005",0,"SA",19,"0","P",1,225.333333333333,4,1,50,23,2,10,147.8,0.1157565806,65.96875,0,1,0,"3",12,0.434553685607198,-214.15
"1002","0","AUG2005",0,"SO",22,"0","P",0,467.333333333333,28,2.09333333333333,156.144444444444,9.12,6,2,641.56,0.0412774042,40.7890625,0,0,19.1266666666661,"5",12,0.60689501536519,-302.14
"1003","0","AUG2005",1,"SD",19,"0","P",0,206.333333333333,15,3,60.26,4,1,14,275.62,0.0119868523,74.171875,1,2,0,"3",1.03333333333333,0.559045382923615,-197.84
"1004","0","AUG2005",1,"SB",29,"0","R",0,495.666666666667,32,2,146.626666666667,6.92,4,7.88,679.646666666667,0.4012534507,49.421875,0,1,0,"3",12,0.812417805337433,-86.3933333333333
"1007","0","AUG2005",0,"SA",20,"0","P",0,227,9,1,19,12,2,13,233.324666666667,0.8783046138,55.265625,1.12,0,49.3666666666667,"5",4,0.499397737921066,-201.933333333333
"1008","0","AUG2005",0,"SC",18,"0","P",0,128.666666666667,21,1,63.1333333333333,10.9133333333333,0,18.6566666666667,189.92,0.379309345,60.6875,1,1,0,"3",2,0.482212746438286,-198.186666666667
"1010","0","AUG2005",0,"SO",18,"0","P",0,100.666666666667,21,1,68.08,8.351,0,12.9366666666667,182.993333333333,0,61.7928871527778,0,1,0,"3",12,0.560452992214757,-148.146666666667
"1011","0","AUG2005",0,"SA",18,"0","P",0.0466666666666459,185.555555555556,11.7933333333333,1.03333333333333,54.8333333333333,7,0.0766666666666667,6,105.533333333333,0,41.7578125,0,0,-9.99307303573005e-13,"5",12,0.361009244576087,-153.886666666667
"1013","0","AUG2005",0,"SD",19,"0","R",-2.22533103055866e-14,375,20.1285714285714,1.31333333333333,129.841666666667,6.18,1.52666666666667,7.16,390.946666666667,0.3702287972,39.609375,0,0,2.81999999999917,"5",12,0.683116493027606,-161.06
"1014","0","AUG2005",0,"SC",27,"0","R",-2.20808556624282e-14,726.333333333333,27.8533333333333,1.38666666666667,143.513333333333,10.96,2.42666666666667,27.3733333333333,783.193333333333,0,78.125,0,0,43.2066666666661,"5",12,0.656677729695473,-303.786666666667
"1015","0","AUG2005",0,"SA",19,"0","R",0,162,9,1,76.64,11.04,1.16666666666667,31.5438888888889,228.683333333333,0,86.578125,0,1,0,"3",12,0.4883075085617,-238.713333333333
"1017","0","AUG2005",260,"SA",18,"0","P",1,250,3,1,0,3,1,8,93,0.0072160692,63.78125,1,1,0,"3",1,0.372,-157
"1018","1","AUG2005",1,"SE",19,"0","P",0.00666666666664243,939.333333333333,23.2383333333333,1.13333333333333,4.22666666666667,26,2,4,508.573333333333,0.021926251,79.328125,0,0,3.36666666666588,"5",12,0.413605442912767,-726.486666666667
"1019","1","AUG2005",0,"SH",18,"0","P",1.14,297.555555555556,3.53333333333333,1.21666666666667,9.14,6,0,9,212.586666666667,0.0358911424,86.125,1,0,8.59999999999985,"5",1,0.431670612400429,-281.053333333333
"1021","0","AUG2005",0,"SA",19,"0","P",0,143,32,1,62.0466666666667,6,0,8,237.493333333333,0.2934138607,44.4609375,1.2,1,0,"3",4,0.602035887279786,-151.073333333333
"1022","0","AUG2005",1,"SA",20,"0","P",0,384,12,2,55,13.7733333333333,1,22.8733333333333,313.58,0.3883764651,62.1796875,1,2,319,"3",1.4,0.511545940982508,-288.886666666667
"1023","1","AUG2005",0,"SM",19,"0","P",1,255,4,1,0,10,1,9,204.613333333333,0.030013682,88.296875,1,1,0,"3",2,0.412297286840343,-314.486666666667
"1024","0","AUG2005",0,"SL",18,"0","P",0,191.666666666667,23,2,102.926666666667,2,0.833333333333333,8,227.96,0.0604216955,73.65625,1,1,0,"2",0.826666666666667,0.515454981604009,-222.793333333333
"1027","1","AUG2005",80,"SK",19,"0","P",0,600,7,1,5.32666666666667,9,2,61,322.9,0.1745482422,73.015625,1,1,0,"3",2,0.360145886160279,-514.713333333333
"1030","1","AUG2005",0,"SO",18,"0","P",1,187,3.89333333333333,1.12666666666667,30.64,14,0,18,82.16,0,41.5703125,1,0,5.94666666666651,"5",0,0.264547396682887,-144.7
"1031","1","AUG2005",0,"SB",19,"0","P",1,500,5,1.38666666666667,15.8733333333333,10,2,105,30,0.034586172,60.59375,0,0,2.57999999999918,"5",12,0.06,-470
"1032","1","AUG2005",0,"SL",18,"0","P",0.0266666666666428,339.111111111111,13.6933333333333,1.05333333333333,6.34,20,0,56,210.366666666667,0.0288281352,75.140625,0,0,-9.93622961686924e-13,"5",12,0.404794413051603,-288.72
"1033","1","AUG2005",1,"SN",21,"2","P",2,600,3,1,19,18,5,60,1,0,71.25,2,1,124,"3",1,0.00166666666666667,-599
"1035","1","AUG2005",1,"SC",19,"0","P",1,172,3.53866666666667,1.05333333333333,33.8266666666667,10,1,52,139.361666666667,0.0670096094,78.765625,0,0,-1.02526579818611e-12,"5",12,0.377967325272094,-181.566666666667
"1038","1","AUG2005",0,"SM",24,"0","P",0,4050,27,1,66,17,5,28,3907,0.2338688327,64.53125,0,1,0,"3",12,0.964691358024691,-143
"1039","1","AUG2005",0,"SO",19,"0","P",0,50,7,2,10.5133333333333,8,2,47,145.313333333333,0.2048328156,66.484375,1,1,0,"3",1.98,0.380099616761383,-238.76
"1040","1","AUG2005",1,"SL",17,"0","P",0.0399999999999762,342,15.2542857142857,1.03333333333333,8.74,22,0,40,206.393333333333,0.0305632289,85.984375,0,0,0.0133333333323556,"5",12,0.387490708772059,-302.833333333333
"1042","1","AUG2005",1,"SA",19,"0","P",1,162,2,1,34,21,0,72,116.988333333333,0,71.65625,0,1,0,"3",12,0.294913774148765,-240.48
"1043","1","AUG2005",0,"SA",19,"0","P",0,554.666666666667,31,1,97.7933333333333,8,2,23,918.806666666667,0,96.8125,0,1,0,"3",12,0.648438936789468,-287.926666666667
"1044","1","AUG2005",1,"SO",20,"0","P",0,287,11,1,0,21,3,37,209.08,0.0283719235,55.0625,1.06666666666667,1,0,"3",4,0.425635361964432,-271.16
"1046","1","AUG2005",0,"SO",17,"0","P",0.986666666666667,184,3.41755555555556,1.02666666666667,34.4733333333333,12,0,26,84.54,0,76.609375,0,0,-1.0129497240996e-12,"5",12,0.244162621450987,-171.926666666667
"1047","1","AUG2005",0,"SO",25,"0","P",0,1550,25,3,53,9,7,29,122,0.0490229785,43.546875,1,1,0,"3",2.1,0.0787096774193548,-1428
"1048","1","AUG2005",0,"SC",18,"0","P",-2.40056123127867e-14,254,17.8903703703704,1.09333333333333,54.8183333333333,2,2,30,270.906666666667,0.07020003,10.68359375,0,0,0.519999999999047,"5",12,0.511281621805721,-270.433333333333
"1049","1","AUG2005",0,"SA",20,"0","P",0,264,12,1,0,13,1,23,157.63,0,68.296875,0,1,0,"3",12,0.393885041352611,-254.36
