"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"1288","1","AUG2005",0,"SB",19,0,"P",1.02,220.666666666667,15.2333333333333,1.09333333333333,31.1733333333333,12,0,29,120.712,0.0541519577,58.7109375,1.00333333333333,0,1.39999999999941,"5",0.456666666666667
"1289","1","AUG2005",0,"SB",19,0,"P",1.12,400,12,2,23.0133333333333,17,1.38242424242424,27,559,0,54.5390625,1,1,0,"3",0
"1291","1","AUG2005",0,"SF",18,0,"P",1.04666666666667,234.809932659933,22,1,29.4733333333333,17,0,23,192.595555555556,0.0540365615,74.140625,1,1,9,"3",0
"1292","1","AUG2005",0,"SO",23,0,"P",1.27333333333333,400,7,3,37,11,6,32,529.757777777778,0,75.171875,1,1,0,"2",0.953333333333333
"1295","1","AUG2005",0,"SB",19,1,"P",1.15333333333333,343.666666666667,11,1,29.4690476190476,6,2,25,189.426666666667,0,83.71875,1,1,38,"3",4
"1302","1","AUG2005",0,"SA",18,0,"P",1.06,214.180303030303,17.5983333333333,1.03333333333333,26.8688888888889,24,0,25,124.943333333333,0.0496849369,73.40625,1.00666666666667,0,-6.59573136848242e-13,"5",1.74
"1304","1","AUG2005",0,"SE",18,0,"P",1.19333333333333,740.6,24,2,12.5266666666667,9,0,23,380.986666666667,0.3858177084,83.5,1,1,0,"3",0
"1305","1","AUG2005",0,"SO",20,2,"P",1.15333333333333,150,15,1,1,12,1,37,1,0.202756132,39.75,1,1,0,"3",0
"1310","0","AUG2005",1,"SA",19,0,"P",1.24,399.388888888889,11,1,36,25,0,21,220.351666666667,0.4285532618,45.1953125,1,1,0,"2",0
"1311","1","AUG2005",0,"SB",18,0,"P",1.12666666666667,218.808080808081,7,1,26.9711111111111,9,0,22,148.377777777778,0.2589460388,69.09375,2,1,0,"3",0
"1313","0","AUG2005",21,"SF",18,0,"P",1.24,423.69696969697,65,1,50.16,17,0,28,332.336666666667,0.5170179997,71.8125,1.1025,1,0,"3",1.82
"1316","1","AUG2005",1,"SA",18,0,"P",1.12,565.726984126984,10,1,1,15,0.8,19,84.1827777777778,0,89.25,1.02666666666667,1,0,"3",4
"1323","1","AUG2005",0,"SO",18,0,"P",1.10666666666667,165.333333333333,20,1,24.2833333333333,18,0,19,134.636666666667,0.2326563522,87.515625,1.04,1,0,"3",2.06833333333333
"1325","1","AUG2005",1,"SH",18,0,"P",1.12,618,15.5,1.05333333333333,7.28,4,0,19,227.445833333333,0.0090545245,62.625,1.02,0,-6.2167752427437e-13,"5",2.75333333333333
"1333","1","AUG2005",0,"SB",19,0,"P",1.36,250,10,1,0,6,0,16,0,0.0479455537,56.7734375,1,1,0,"3",0
"1334","1","AUG2005",0,"SN",21,0,"P",1.33,3900,8,1,0,11,2,16,529,0.0367275334,67.484375,1,1,0,"3",0
"1337","1","AUG2005",1,"SD",18,0,"P",1.05333333333333,762.72619047619,14.7916666666667,1.70555555555556,6.64,12,0,14,326.513333333333,0.0327021702,68.9375,1,0,8.68666666666652,"5",0
"1338","1","AUG2005",0,"SO",17,0,"P",1.05666666666667,213.8,12.0766666666667,1.01333333333333,22.6333333333333,4,0.0938333333333334,13,81.0613888888889,0.0372014389,85.546875,1,0,4.44833333333323,"5",0
"1341","1","AUG2005",0,"SA",19,0,"P",1,150,5,1.09111111111111,20,11.42,1,14,82.7017777777778,0.1517585525,60.234375,1.02666666666667,0,1.43333333333285,"5",2.41333333333333
"1343","1","AUG2005",0,"SC",18,0,"P",1.088,249.222222222222,20,1,36.0966666666667,18,0,16,140.248888888889,0,93.265625,1.06666666666667,1,0,"3",1.64666666666667
"1347","1","AUG2005",1,"SO",19,0,"P",1.13333333333333,250,17,2,19.8866666666667,15,1,10,128.883333333333,0.2483209255,47.828125,1,1,0,"3",0
"1352","1","AUG2005",0,"SF",18,0,"P",1.04666666666667,189.712962962963,16.6506666666667,1.02666666666667,23.5333333333333,16,0,11,108.83,0.0400890545,75.296875,1.00666666666667,0,-6.19214309457069e-13,"5",1.70833333333333
"1357","0","AUG2005",0,"SO",22,0,"P",1.28,814.111111111111,21,1,86.6190476190476,3,5,10,639.833333333333,0.3970720274,48.3203125,2,1,12,"3",0
"1358","1","AUG2005",0,"SO",19,0,"P",1,688.6,4,1.30166666666667,0,7,0,10,101.6075,0.1136169902,77.890625,1,0,3.83333333333324,"5",0
"1363","1","AUG2005",0,"SC",18,0,"P",1,540.666666666667,2,1.15333333333333,1,7,0.26,8,143.813055555556,0.1202680208,69.984375,1,0,1.71999999999986,"5",1
"1365","1","AUG2005",1380,"SL",36,2,"R",2,4200,2,12,320.446666666667,1,1,8,3584.75333333333,0,44.734375,3,6,1987,"1",0
"1370","1","AUG2005",1,"SM",20,0,"P",1.11333333333333,736.766666666667,13.0476666666667,1.33333333333333,4.24,18,2,12,210.34,0.0411736039,35.59375,1,0,3.31333333333285,"5",1.16
"1372","1","AUG2005",1,"SA",19,0,"P",1.12,192.666666666667,31,1,26.5,4,0.88,34,211.56,0,73.96875,1.03333333333333,1,0,"3",2.10666666666667
"1374","1","AUG2005",0,"SO",19,0,"P",2,1650,5,1,15.782,8,2,13,31,0,35.453125,1,1,0,"3",2
"1381","1","AUG2005",0,"SJ",23,0,"P",1.31333333333333,450,38,1.38666666666667,24,27,3,16,216,0.4968325049,64.421875,1,0,160.626666666667,"5",0
"1385","1","AUG2005",0,"SN",19,0,"P",1.10666666666667,687,26,1.36,12.91,27,0.946666666666667,5,342.409166666667,0.1071197134,46.3046875,1,0,22.2511111111111,"5",0
"1387","1","AUG2005",1,"SO",19,0,"P",1.08,196.666666666667,46,1,22.6093333333333,11,0.736350877192983,16,210.26,0.0876844551,58.8828125,1,1,0,"3",1
"1391","1","AUG2005",0,"SC",18,0,"P",1,358,4,1.06666666666667,36,5,2,6,129.266666666667,0,83.34375,1.03333333333333,0,6.17999999999953,"5",2.21333333333333
"1394","1","AUG2005",0,"SG",19,1,"R",1.16,1150,39,1,15.3288888888889,2,1,5,586.766666666667,0.0594826005,73.6875,1,1,1014,"3",0
"1396","1","AUG2005",0,"SO",18,0,"P",1.04666666666667,230.546296296296,12.9279365079365,1.04,25.6533333333333,16,0,17,61.2833333333333,0,88.875,1,0,1.04666666666652,"5",0
"1399","1","AUG2005",0,"SO",25,2,"P",1.30666666666667,3921.66666666667,9,1,0,14,7,57,899.231111111111,0,75.65625,1,1,1048,"3",4
"1403","1","AUG2005",0,"SE",19,1,"P",1.1,1000,15,1,7.93333333333333,16,1,5,0,0.141499558,69.609375,1.04,1,0,"3",2.56
"1407","1","AUG2005",0,"SD",18,0,"P",1.29333333333333,842.25,10,2,14.0533333333333,0,0,7,329.463333333333,0,74.734375,1,1,0,"3",0
"1408","1","AUG2005",0,"SO",19,0,"P",1,250,3,2,0,8,2,6,79.9133333333333,0,63.5625,1,1,0,"3",0
"1411","1","AUG2005",0,"SC",18,0,"P",1.06,244.5,13.79,1.02666666666667,28.8155555555556,21,0,4,113.395833333333,0,75.125,1,0,1.04666666666654,"5",0.353333333333333
"1412","1","AUG2005",0,"SM",19,0,"P",1.2,955.392857142857,9,1.46,12.6666666666667,0,0,4,328.06,0,62.0788671875,1,0,109.32,"5",0
"1417","1","AUG2005",0,"SH",18,0,"P",1.18,733.722222222222,24,1,7.41333333333333,13,0.571606060606061,13,266.66,0.4331286876,73.34375,1,1,0,"3",0
"1420","1","AUG2005",1,"SL",23,2,"R",1.11333333333333,575.666666666667,23.54,1.27333333333333,19.76,12,1.84,14,438.883333333333,0,70.265625,1.01333333333333,0,20.5599999999997,"5",2.45333333333333
"1421","1","AUG2005",1,"SF",19,0,"P",1.13333333333333,552.488888888889,10,1,0,14,1.20666666666667,12,205.388888888889,0.0282028088,74.09375,1.00666666666667,1,0,"3",4
"1423","0","AUG2005",0,"SO",18,0,"P",1.25333333333333,469.833333333333,8,1,83.2277777777778,9,0,10,233.403333333333,0.0190765092,93.296875,2,1,0,"3",0
"1424","1","AUG2005",0,"SO",16,0.213333333333333,"R",1.13333333333333,376.333333333333,35.48,1,23.636,15,0.1,11,288.24,0.2609883975,54.8515625,1.06666666666667,0,3.99999999999944,"5",2.30666666666667
"1425","1","AUG2005",0,"SH",18,0,"P",1,650.588888888889,6,2,0,20,2,12,201.666666666667,0.0859004769,66.171875,2,1,0,"3",0
"1430","0","AUG2005",0,"SD",18,0,"P",1.19333333333333,289.083333333333,19.5866666666667,1.04,104.486666666667,4,0,5,261.013333333333,0,29.18359375,1.18666666666667,0,5.33999999999962,"5",2.16666666666667
"1437","1","AUG2005",1,"SC",18,0,"P",1.21333333333333,831.166666666667,35,2,12.3133333333333,14,0,3,442.72,0,67.359375,1,1,0,"3",0
"1438","0","AUG2005",0,"SF",21,0,"R",1,1900,4,2.13333333333333,75,10.44,3.72,11.8533333333333,868.32,0.286629024,30.07421875,2,0,311.666666666667,"5",0
"1445","1","AUG2005",0,"SC",19,0,"P",1.19666666666667,550,30.1733333333333,1.07333333333333,20.485,5.62814814814815,0.96,3,547.126666666667,0.2843514262,24.3984375,1.01333333333333,0,12.8199999999996,"5",2.40666666666667
"1448","1","AUG2005",1,"SO",16,0.0733333333333327,"P",1.10666666666667,212.833333333333,14.14,1.04,31.5711111111111,10.4466666666667,0.153333333333333,14.5866666666667,96.6033333333333,0.024096836,32.9140625,1,0,3.47333333333276,"5",0.616
"1450","1","AUG2005",0,"SO",18,0,"P",1.09333333333333,175,14.7472222222222,1,22.1211111111111,11.0266666666667,0,3,129.645833333333,0.0925643684,86.1875,1.00666666666667,0,-5.83781911700498e-13,"5",1.86
"1452","1","AUG2005",0,"SH",18,0,"P",1.24,775.333333333333,24,1,13.4916666666667,6.94666666666667,0.3575,2,361.063333333333,0.203911454,20.45703125,1,1,0,"3",0
"1453","1","AUG2005",0,"SD",18,0,"P",1.33733333333333,603.305555555556,25,2,17.2733333333333,3.62666666666667,0,1,402.616666666667,0.0700352087,63.34375,1,1,0,"3",0
"1455","0","AUG2005",0,"SO",31,0,"R",1.30666666666667,520.666666666667,18.18,1.52,78.7133333333333,4.34,0,8.42666666666667,714.826666666667,0.1883757892,30.0703125,1,0,48.5533333333333,"5",0
"1456","1","AUG2005",0,"SL",19,0,"P",1.1,645.833333333333,29,1,6.41166666666667,7.37,1.46,3,465.306666666667,0,83.5,1,1,0,"3",0
"1457","1","AUG2005",0,"SF",18,0,"P",1.15333333333333,2670,33.1866666666667,1.44666666666667,29.8,3,16,15.7555555555556,1247.20888888889,0,65.609375,1.05583333333333,0,67.6233333333332,"5",2.18
"1458","1","AUG2005",0,"SN",20,0,"P",2,4700,5,1,0,15.7533333333333,7.31333333333333,2,1842.36777777778,0,45.2578125,3,1,6329,"3",0
"1459","1","AUG2005",0,"SK",18,0,"P",1.30666666666667,642.666666666667,21.0466666666667,1.40733333333333,20.5955555555556,0,0.18,3,503.253333333333,0,59.69068359375,1,0,28.28,"5",0
"1460","1","AUG2005",0,"SA",20,0,"R",1,743.222222222222,6,3,0,9.61333333333333,1.43583333333333,12.7866666666667,532.786666666667,0.1301301699,22.73046875,2,1,0,"3",0
"1461","0","AUG2005",0,"SH",18,0,"P",1.10666666666667,328.5,10.6133333333333,1.04666666666667,46.3866666666667,11,0,3,211.076666666667,0.2496093926,71.984375,1.10666666666667,0,1.23333333333286,"5",3
"1462","1","AUG2005",0,"SC",18,0,"P",1.09333333333333,308.566666666667,21.5533333333333,1.03333333333333,36.5622222222222,20,0,25.6244444444444,243.34,0,95.234375,1,0,4.09333333333324,"5",0
"1463","0","AUG2005",2180,"SJ",29,0,"R",1.56,1518.33333333333,19,2,199,9.23555555555556,3,12.2466666666667,760.753333333333,0.0798238572,17.55859375,2,1,0,"3",1
"1464","1","AUG2005",0,"SC",18,0,"P",1.18666666666667,339.6,9,1,16.3133333333333,8.55022222222222,0.264444444444444,3,145.646666666667,0.1550163156,32.21875,1,1,0,"3",0
"1468","1","AUG2005",0,"SK",46,0,"R",1.26666666666667,1815,14,2,27.0706666666667,5.09333333333333,0,9.04666666666667,1174.23777777778,0.0611072108,58.6484375,1.08666666666667,1,0,"3",3
"1469","1","AUG2005",2200,"SB",36,1,"R",1.53333333333333,2656.26666666667,11,2,1,7.50666666666667,4,9.76666666666667,1358.13666666667,0.4589457503,61.7265625,2,1,0,"3",0
"1471","0","AUG2005",1400,"SD",22,0,"R",1.76,858,8,2,715,7.87333333333333,1,13.42,520.586666666667,0.1101131127,17.4140625,2,1,0,"1",0
"1472","0","AUG2005",1000,"SF",31,0,"R",1.62,828.333333333333,7,2,320,6.84,1.92,6.98666666666667,728.76,0,41.9999088541667,2,1,0,"2",1
"1473","1","AUG2005",1,"SA",19,0,"P",1.06666666666667,217.5,14.555,1.06666666666667,27.3266666666667,14,0,3,116.084444444444,0,31.06640625,1.02,0,2.43999999999946,"5",2.24
"1474","1","AUG2005",0,"SA",19,0,"P",1.07333333333333,213,13.53,1.08666666666667,24.9533333333333,13.7483333333333,0.753333333333333,9.70666666666667,74.5911111111111,0.0117278555,41.2890625,1.02,0,-5.7733965756294e-13,"5",2.42666666666667
"1478","1","AUG2005",0,"SM",19,0,"P",1.06666666666667,687.588888888889,13.5497777777778,1.19666666666667,4.21333333333333,15.4,3,20.185,144.465555555556,0,81.125,1,0,9.03333333333287,"5",1.3
"1479","1","AUG2005",0,"SC",23,5,"R",1.2,1650,18,2,30,12.28,3.44,28.01,660.206666666667,0,90.34375,1,2,1264,"3",0
"1480","1","AUG2005",0,"SM",22,3,"P",1.11333333333333,865.333333333333,28.8866666666667,1.35333333333333,20.4022222222222,12.4266666666667,3.38,20.2066666666667,417.46,0.3559391191,89.046875,1.02666666666667,0,115.24,"5",2.41333333333333
"1481","1","AUG2005",80,"SN",26,0,"R",4,1600,1,1,39,10.3955555555556,0,17.4822222222222,1,0,51.9375,3,1,603,"3",0
"1483","0","AUG2005",0,"SC",27,0,"R",1.31333333333333,651,20,1,140,4.34,0.98,10.24,748.006666666667,0.0419905827,53.515625,1.33333333333333,0,7.3999999999997,"5",2.32666666666667
"1486","1","AUG2005",1,"SO",18,0,"P",1.1,254.296296296296,37,1.05333333333333,34.6066666666667,14.6391666666667,0.253833333333333,21.1355555555556,212.515333333333,0.3007569686,74.546875,1,0,1.6199999999999,"5",0
"1488","1","AUG2005",0,"SL",19,1,"P",1.02666666666667,243.583333333333,10.18,1.08666666666667,28.1311111111111,12.759797979798,0,20.3033333333333,89.4593333333333,0,81.390625,1,0,4.11333333333323,"5",0
"1489","0","AUG2005",0,"SB",23,0,"R",1,556.111111111111,4,1.40666666666667,70,4.605,1.61333333333333,8.06,582.98,0.3737557931,29.0078125,2,0,32.1266666666667,"5",0
"1490","0","AUG2005",0,"SB",35,1,"R",1.12,1529.66666666667,23.24,1.58,62.4266666666667,4.04888888888889,2.056,8.20666666666667,1023.12666666667,0,49.609375,1,0,400.106666666667,"5",2
"1491","1","AUG2005",0,"SO",18,0,"P",1.01333333333333,186.277777777778,10.4179365079365,1.05333333333333,23.9783333333333,10.4393434343434,1,14.4133333333333,68.1995555555555,0,60.7890625,1,0,2.01999999999989,"5",0
"1492","0","AUG2005",0,"SO",19,0,"R",1.09333333333333,252,19.5466666666667,1.1,61.6244444444444,12.2313333333333,0.733333333333333,19.89,196.92,0.0989481551,67,1,0,16.7133333333333,"5",0
"1494","1","AUG2005",0,"SA",16,0,"P",1.08666666666667,176.44696969697,12.0901587301587,1.03333333333333,25.7716666666667,11.3445454545455,0.2805,13.38,95.0255555555556,0,70.890625,1,0,5.10666666666653,"5",1
"1496","1","AUG2005",0,"SA",18,0,"P",1.08,211.416666666667,14.7066666666667,1.08,25.4733333333333,7,0,5,116.772222222222,0.0817967411,42.4296875,1.00666666666667,0,-5.88897819397971e-13,"5",1.72666666666667
"1497","0","AUG2005",0,"SM",20,0,"R",1.1,389,19.0866666666667,1.12,73.4737777777778,8.38,1.21333333333333,12.8566666666667,328.853333333333,0.0457197445,55.8046875,1,0,53.6427777777778,"5",0
"1499","0","AUG2005",0,"SA",19,0,"P",2,150,4,1,44,2,0.582222222222222,11.5088888888889,210.016111111111,0.4852575092,43.2421875,2,1,0,"3",2
"1500","0","AUG2005",1,"SA",23,1,"R",1.19333333333333,718.666666666667,19.9066666666667,1.61333333333333,132.86,4.23,1.58666666666667,8.01333333333333,567.8,0.3981872816,18.390625,1.2,0,56.2199999999999,"5",1.96666666666667
"1504","1","AUG2005",0,"SC",30,0,"R",1.18666666666667,1001.66666666667,23.8355555555556,1.68666666666667,21.6066666666667,4.86666666666667,1.41333333333333,6.88666666666667,1084.29,0.1421127943,18.75390625,1.09333333333333,0,40.7199999999998,"5",1.71333333333333
"1506","0","AUG2005",0,"SA",21,0,"R",1.22,653.666666666667,46,1,138.932777777778,8.80666666666667,0,12.76,468.893333333333,0.2513902197,27.41015625,2,1,0,"3",1
"1507","0","AUG2005",0,"SO",24,0,"R",1.10666666666667,709,23.1233333333333,1.22666666666667,59.3133333333333,3.02666666666667,0.933333333333333,6.06,533.366666666667,0.1001549938,38.984375,1.08666666666667,0,7.13333333333301,"5",2.76666666666667
"1510","0","AUG2005",0,"SC",20,0,"P",1.12666666666667,347.527777777778,10,1,45,8.22,1.54165079365079,6,218.923333333333,0.3970018262,47.890625,1.03333333333333,1,0,"3",2.60333333333333
"1511","1","AUG2005",800,"SD",21,0.801666666666667,"R",1.14666666666667,918.666666666667,20.6066666666667,1.30666666666667,18.9533333333333,5.90666666666667,0.946666666666667,10.04,628.528444444444,0,60.3515625,1.02666666666667,0,26.1399999999996,"5",2.46666666666667
"1515","1","AUG2005",0,"SL",18,0,"P",1.14666666666667,823.422222222222,10,2,6.31333333333333,24,0,25,166.175555555556,0.0436932388,76.984375,1,1,0,"3",1.30666666666667
"1516","1","AUG2005",0,"SA",19,0,"P",1.09333333333333,417.238095238095,14,1,0,8,0,23,162.175,0.2135832999,70.640625,1.02,0,-5.65023583476432e-13,"5",2.17904761904762
"1518","1","AUG2005",0,"SO",19,0,"P",1.06666666666667,206.12962962963,13.6990476190476,1.04,24.5733333333333,13.0245454545455,0.803333333333333,16.7222222222222,71.6088888888889,0.0033596897,85.296875,1,0,4.10666666666659,"5",0.658333333333333
"1519","1","AUG2005",0,"SE",18,0,"P",1.04,237.777777777778,40,1,27.4533333333333,18,0.184444444444444,36,198.106666666667,0,84.671875,1.04666666666667,1,0,"3",1.855
"1520","1","AUG2005",0,"SF",18,0,"P",1.21333333333333,770.583333333333,16.2133333333333,1.39190476190476,6.41333333333333,24,1,4,251.578888888889,0.0300359877,60.4765625,1,0,43.1,"5",0
"1521","1","AUG2005",0,"SF",19,0,"P",1.19333333333333,750,7,2,0,11.185,1.2,4,240.21,0,41.7890625,1,1,0,"3",0
"1522","1","AUG2005",0,"SF",27,1,"P",1.10666666666667,1101,29.3666666666667,1.66666666666667,23.6733333333333,10.6066666666667,3.49333333333333,16.28,575.59,0.5752185732,68.6875,1.03333333333333,0,6.02666666666639,"5",2.48
"1569","1","AUG2005",720,"SB",28,5,"H",1.26666666666667,2964.66666666667,27.2866666666667,1.88,18.7666666666667,13.68,5.49333333333333,18.6233333333333,1157.78166666667,0.055438041,42.6015625,1.02,0,480.773333333333,"5",1.90666666666667
"1571","1","AUG2005",0,"SA",20,2,"P",1.14666666666667,793.190476190476,10,3,9.82,13,2,34,303.206666666667,0,61.5078125,1,2,0,"3",1.83333333333333
"1572","1","AUG2005",0,"SC",18,0,"P",1.08,222,13.7377777777778,1.03333333333333,25.6133333333333,9,0,45,113.62,0.0038784698,91.359375,1.01333333333333,0,2.35999999999989,"5",1.94
"1575","1","AUG2005",1,"SC",18,0,"P",1.08666666666667,251.333333333333,15.1277777777778,1.06,45.66,12,0,59,157.237777777778,0.0952545272,62.3984375,1.05333333333333,0,-6.09171972124993e-13,"5",2.51333333333333
"1577","1","AUG2005",1,"SH",18,0,"P",1.32,802.666666666667,46,1,14.6633333333333,5,1,90,390.473333333333,0.1185346243,56.2265625,1.05333333333333,1,0,"3",2.05333333333333
"1578","1","AUG2005",0,"SO",19,0,"P",1.19333333333333,761.444444444444,7,2,1,23,2,76,215.626666666667,0.1315953094,56.734375,1,1,0,"3",0
"1581","1","AUG2005",0,"SF",18,0,"P",1.12,699.05,28,1,12.0733333333333,7,2,47,340.428888888889,0.0182647494,74.734375,1.02666666666667,1,0,"3",2.22
"1582","1","AUG2005",0,"SE",19,0,"P",1,550,2,3,25,19,0,46,0,0.0811173099,73.40625,1,1,0,"3",3
"1586","1","AUG2005",0,"SO",19,0,"P",1.18,150,13,1,16.3166666666667,15,0,40,1,0.0308931606,79.078125,1.02666666666667,1,0,"3",2.015
"1587","1","AUG2005",0,"SB",17,0,"P",1.06,262.083333333333,12.6388888888889,1.18666666666667,34.2066666666667,12,0.206666666666667,38,115.922,0.0379292592,68.03125,1,0,11.9466666666666,"5",2
"1588","1","AUG2005",1,"SC",18,0,"P",1.2,451.333333333333,58,1,34.76,18,0,38,276.42,0.0055222089,66.828125,1.06,1,0,"3",1.96
"1595","1","AUG2005",0,"SB",18,0,"P",1.08,274.780303030303,13.29,1.06666666666667,34.1933333333333,12,0,32,118.988666666667,0,83.3125,1,0,2.74666666666657,"5",0
"1602","1","AUG2005",1,"SN",17,0,"P",1.13333333333333,442.333333333333,33.6544444444444,1.06,21.06,16,0.133333333333333,23,281.12,0.1196757294,56.5,1.0325,0,2.45333333333275,"5",2.06
"1605","1","AUG2005",1100,"SN",26,0,"P",1,4133.22222222222,6,3,0,23,10,24,1575.185,0,69.765625,1,2,0,"3",1
"1612","0","AUG2005",700,"SB",20,0,"R",1.23333333333333,562.666666666667,14,1,74.8266666666667,11.3066666666667,1.57222222222222,29.2933333333333,385.213333333333,0.0521069611,74.359375,1,1,0,"3",0
"1615","1","AUG2005",1,"SD",18,0,"P",1.05333333333333,246.780303030303,13.545,1.03333333333333,31.6333333333333,17,0,19,192.053333333333,0.1660309322,61.328125,1,0,2.26666666666654,"5",1
"1618","1","AUG2005",0,"SD",18,0,"P",1.09666666666667,641.138888888889,8,2,7.74,20,1,13,169.966666666667,0.0141992094,73.96875,1,1,0,"3",1.445
"1621","1","AUG2005",0,"SF",19,0,"P",1.13333333333333,1304,6,1,0,13.44,6,16,434.742222222222,0.378487193,58.8828125,1.19333333333333,0,38.3980952380951,"5",3
"1622","1","AUG2005",0,"SB",18,0,"P",1.08,230.558080808081,14.6784444444444,1.05333333333333,27.0733333333333,19,0,14,111.294444444444,0.2470258386,66.71875,1.01333333333333,0,-6.45930716321648e-13,"5",2.43333333333333
"1623","1","AUG2005",0,"SA",20,0,"P",1,293.333333333333,5,1,25,2,1,15,65.6205555555556,0,77.328125,1.05333333333333,0,3.02666666666623,"5",2.5
"1624","1","AUG2005",0,"SE",19,0,"P",1.08,709.333333333333,10.3555555555556,1.17111111111111,4.10666666666667,20,1,15,131.31,0.0363223748,85.5625,1.02666666666667,0,2.09333333333281,"5",4
"1629","1","AUG2005",0,"SB",18,0,"P",1,500,2,1.24,10,9,0,18,97.9,0.0912835414,36.03125,1,0,1.93999999999987,"5",1
"1632","1","AUG2005",0,"SF",18,0,"P",1.03333333333333,215.083333333333,13.5906666666667,1.03333333333333,25.7533333333333,14,0,10,94.1,0,63.234375,1,0,-6.04813976678997e-13,"5",0.633333333333333
"1637","1","AUG2005",1,"SO",18,0,"P",1.03333333333333,192.633333333333,11.1522222222222,1.04,23.7016666666667,6,0,9,73.2387222222222,0,77.25,1,0,2.40222222222212,"5",0
"1638","1","AUG2005",640,"SD",20,0,"P",1.18666666666667,589,18,1,0,8.48982456140351,1.44222222222222,9,356.776,0.1267491751,38.203125,2,1,0,"3",0
"1639","1","AUG2005",0,"SD",20,0,"P",1.12,435.333333333333,13,1,33,4,2,8,237.986666666667,0.0395341113,68.21875,1.02,1,0,"3",2.28666666666667
