"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","NewFeature1","NewFeature2"
"2526","1","AUG2005",0,"SD",18,"0","P",0.0133333333333103,319.444444444444,11.67,1.13066666666667,3.94666666666667,17,0.566666666666667,40,209.44,0.1608412145,91.5625,0,0,-9.88317575926582e-13,"5",12,0.40433033555737,-295.126666666667
"2531","1","AUG2005",0,"SA",22,"0","P",0,750,15,1,0,18,5,17,0,0.0384421851,93.328125,0,1,0,"3",12,0,-750
"2533","0","AUG2005",0,"SO",34,"3","R",0,100,16,2,0,4.27333333333333,2.25666666666667,2,651.446666666667,0,61.4921875,1,2,92,"3",3,0.722856604738303,-216.84
"2534","1","AUG2005",0,"SH",18,"0","P",0.973333333333333,296.222222222222,3.49,1.04,12.3933333333333,10.52,0.126666666666667,16.0933333333333,213.886666666667,0,63.1755564236111,0,0,-1.01806563179707e-12,"4",12,0.398156844833338,-308.073333333333
"2535","0","AUG2005",540,"SC",20,"0","P",0,322.333333333333,18,2,96,21,1,39,332.466666666667,0.1854412891,76.25,2,1,0,"3",0,0.563093691542709,-240.186666666667
"2538","1","AUG2005",0,"SB",28,"0","R",0.00666666666664493,659,22.2466666666667,1.28,22.9466666666667,2.56666666666667,1.29333333333333,4.3,735.753333333333,0,38.359375,0,0,10.206666666666,"5",12,0.597849581648695,-423.746666666667
"2542","1","AUG2005",0,"SO",20,"0","P",0,183.666666666667,23,1.04666666666667,44,3,1.26,37,232.633333333333,0.1749732201,45.171875,0,0,4.85333333333242,"5",12,0.540939132714887,-186.473333333333
"2544","1","AUG2005",0,"SH",19,"1","P",0,1100,13,1,0,24,0,30,0,0.1603446989,70.5,1,1,394,"3",0,0,-1100
"2546","1","AUG2005",0,"SB",18,"0","P",0,205.333333333333,25,2,56.51,3,0,21,314.924444444444,0,70.09375,1,1,0,"3",0.716666666666667,0.596667915651082,-178.66
"2548","1","AUG2005",1,"SG",22,"0","P",2,350,3,1,0,22,2,21,0,0.345171527,47.1796875,2,1,0,"3",1,0,-350
"2549","1","AUG2005",0,"SA",19,"0","P",2,650,6,2,1,6,2,22,340,0,78.984375,3,1,0,"3",0,0.523076923076923,-310
"2559","1","AUG2005",0,"SF",18,"0","P",0.0333333333333083,182.333333333333,14.1366666666667,1.13333333333333,24.7466666666667,7.63333333333333,0.526666666666667,3,200.093333333333,0,56.6796875,1,0,9.49333333333322,"5",0,0.469791966422513,-207.02
"2565","0","AUG2005",0,"SO",24,"1","H",0,4560.66666666667,19,3,128.04,21,6.74,26,1982.365,0.1191242735,78.265625,1,0,548.353333333333,"5",2,0.417923348541462,-3614.14
"2624","0","SEP2005",0,"SC",19,"1","P",0,176.666666666667,29,1,63.3333333333333,17,1,51,262.466666666667,0.195183144,66,0,1,0,"3",12,0.555976461758006,-197.133333333333
"2626","1","SEP2005",0,"SH",19,"1","P",0,407.666666666667,13,2,9.95333333333333,6,2,47,222.933333333333,0.0161464856,52.25,0,1,0,"3",12,0.406987041697055,-358.893333333333
"2629","1","SEP2005",0,"SO",19,"0","P",1,50,4,1,67.22,16,2,42,563.906666666667,0,97.0625,0,1,0,"3",12,0.616772613381229,-189.553333333333
"2631","1","SEP2005",1,"SB",18,"1","P",0,162.3,34,1,35.3133333333333,14,0,42,361.686666666667,0,69.546875,0,1,0,"3",12,0.675746799945394,-165.913333333333
"2636","1","SEP2005",0,"SL",18,"1","P",0,645,10,3,9.4,11,1,34,544.346666666667,0.1803936465,77.984375,1,3,0,"3",1.45333333333333,0.438362149061471,-788.193333333333
"2637","1","SEP2005",60,"SD",18,"1","P",1,500,2,1,8.94,16,0.208,33,154,0.0211387194,45.8828125,1,1,0,"3",1,0.308,-346
"2644","1","SEP2005",0,"SE",18,"1","P",0.0466666666666419,564,14.536,1.19066666666667,4.54,26,0.266666666666667,25,293.653333333333,0.0049714473,76.734375,1,0,6.04666666666658,"5",0,0.388952693629904,-447.92
"2646","0","SEP2005",1,"SO",18,"1","P",0,126.666666666667,18,1,67.5333333333333,7,1,25,183.426666666667,0,93.59375,0,1,0,"3",12,0.473865436139905,-231.453333333333
"2648","1","SEP2005",0,"SC",18,"1","P",0,84.6666666666666,22,1,51.25,11,0.0666666666666667,22,187.333333333333,0.191449564,68.875,0,1,0,"3",12,0.513321820659785,-160.7
"2657","1","SEP2005",0,"SH",19,"1","P",0,500,13,2,6.80666666666667,14,1,18,0,0.0849018388,75.6875,1,1,0,"3",1.34,0,-500
"2658","1","SEP2005",0,"SH",18,"0","P",1.03333333333333,206,3.71476190476191,1.02666666666667,26.4166666666667,6,0,19,149.22,0,72.53125,0,0,-1.04231882384435e-12,"5",12,0.391971481158546,-200
"2659","1","SEP2005",0,"SH",19,"1","P",0,194.8,29,1,36.1422222222222,5,0,18,306.786666666667,0.0160664408,14.048828125,0,1,0,"3",12,0.626453274452425,-167.262222222222
"2663","1","SEP2005",200,"SB",23,"5","P",0,500,13,1,45,22,6,25,465,0,65.234375,1,1,1414,"3",1.80666666666667,0.93,-35
"2667","1","SEP2005",0,"SO",19,"1","P",1,510.666666666667,4,1,1,3,2,17,486.766666666667,0,99,0,1,0,"3",12,0.469449196277944,-457.786666666667
"2668","0","SEP2005",0,"SA",19,"1","P",0,152.666666666667,11,1,210,7,0,41,134.773333333333,0.2151734033,50.390625,1,1,0,"3",2,0.459944020321951,-157.26
"2675","1","SEP2005",1,"SO",19,"1","P",0,209.666666666667,13,3,15,5,2,14,390.486666666667,0.113471695,65.921875,1.02,1,0,"3",2,0.602400844764944,-199.32
"2676","0","SEP2005",460,"SO",18,"1","P",2,259.666666666667,2,1,285,0,0,11,240.326666666667,0,68.75,3,1,79,"3",1,0.501310598234805,-249.246666666667
"2681","1","SEP2005",0,"SO",19,"1","P",1,500,2,1.17333333333333,3.87333333333333,14,2,10,0,0,67.671875,0,0,5.3866666666658,"5",12,0,-500
"2682","1","SEP2005",0,"SO",19,"1","P",0,532.333333333333,31,1,5.19,6,3,10,352.533333333333,0,83.125,0,1,0,"3",12,0.377120066183194,-415.046666666667
"2683","1","SEP2005",0,"SF",19,"0","P",2,700,2,1.18,0,2,1,13,0,0.1135718888,52.3671875,1,0,55.3266666666666,"5",1,0,-700
"2685","0","SEP2005",0,"SO",22,"1","P",0,1000,13,2,94,7,3,40,0,0.1351611847,64.90625,0,1,0,"3",12,0,-1000
"2688","1","SEP2005",0,"SA",17,"1","P",0.0799999999999812,147.666666666667,11.6847619047619,1.03333333333333,40.0466666666667,20,0.5,8,119.48,0,58.2265625,0,0,-1.03303439876375e-12,"5",12,0.343601361514303,-156.385
"2690","1","SEP2005",0,"SO",18,"1","P",0.0133333333333081,140.333333333333,13.6866666666667,1.00666666666667,30.7733333333333,21,0,6,145.36,0.0034349487,61.109375,1,0,3.13333333333319,"5",0,0.467507782386039,-145.366666666667
"2692","1","SEP2005",0,"SA",18,"1","P",0.033333333333313,132.333333333333,11.8247619047619,1.02,36.1866666666667,11,1,7,75.46,0.0106950612,59.03125,0,0,-1.02488684206037e-12,"5",12,0.314853582500518,-131.8
"2696","1","SEP2005",0,"SA",24,"1","P",0,725.666666666667,47,3,22.9533333333333,6,6,6,687.546666666667,0.0434872471,83.1875,1,1,0,"3",0,0.560643003265617,-541.24
"2700","0","SEP2005",0,"SE",22,"1","P",0,334.333333333333,21,1,118.946666666667,8,2.34,5,306.666666666667,0.6865990199,21.96484375,1,0,86.64,"5",0,0.508685473174,-313.373333333333
"2708","1","SEP2005",680,"SO",19,"2","P",0,295.666666666667,8,3,29,2,2,5,306.153333333333,0.2861510068,67.40625,2,1,0,"3",1,0.53396634790832,-276.586666666667
"2715","0","SEP2005",0,"SL",18,"1","P",0.00666666666664316,182.666666666667,16.7333333333333,1.08666666666667,94.42,6.11333333333333,0.54,2,179.053333333333,0.7357323486,39.921875,0,0,-9.76001501840074e-13,"5",12,0.483010147553324,-206.906666666667
"2716","1","SEP2005",0,"SA",19,"1","P",0.966666666666667,211.333333333333,3.76611111111111,1.05333333333333,31.38,23,0,15,89.8816666666667,0.1220484176,37.5,0,0,12.2933333333324,"5",12,0.260637044790741,-165.486666666667
"2717","1","SEP2005",0,"SA",18,"1","P",0,80.6666666666666,23,1,49.9166666666667,8.16166666666667,0,4,171.733333333333,0,56.2421875,0,1,0,"3",12,0.537404831747916,-171.478333333333
"2727","1","SEP2005",0,"SB",18,"1","P",0,166,16,1.04,37.1533333333333,10,0,1,189.1,0,62.3515625,1.06,0,12.5533333333332,"5",4,0.521805619244443,-178.926666666667
"2733","1","SEP2005",0,"SL",22,"2","P",0,850,10,2,40,12.2733333333333,2,24.2333333333333,713,0.110182656,61.265625,1,1,406,"3",0,0.838823529411765,-137
"2737","0","SEP2005",0,"SA",20,"1","R",1,650,4,1,84.86,12.4933333333333,0,19.4533333333333,334.326666666667,0.286498717,52.09375,1,1,261,"3",4,0.414684984570209,-443.286666666667
"2738","0","SEP2005",0,"SA",20,"1","P",1,145.333333333333,3,1,35,8.85333333333333,1.6,12.3888888888889,158.193333333333,0.5915321391,51.375,0,1,0,"3",12,0.467890005077478,-183.67
"2739","1","SEP2005",200,"SM",20,"1","R",1.11333333333333,530.333333333333,3.74,1.22,5.76666666666667,13.6733333333333,1.04666666666667,20.8933333333333,263.697777777778,0.0728558588,53.65625,1,0,23.5333333333333,"5",1,0.3613102575985,-442.98
"2740","0","SEP2005",0,"SB",32,"1","R",0.026666666666646,353,20.3219047619048,1.31666666666667,86.3333333333333,2.4,0.96,6.02,507.137777777778,0.0557838911,29.12890625,0,0,7.17999999999933,"5",12,0.596058723166398,-294.18
"2741","1","SEP2005",0,"SH",19,"1","P",0,563,27,2,5.83733333333333,1,0,16,345.233333333333,0,50.2421875,1,1,0,"3",1.18,0.401850468760633,-523.653333333333
"2747","1","SEP2005",500,"SF",19,"1","P",1,1367.66666666667,5,3,9.01333333333333,27,1.36666666666667,36,493.993333333333,0.0035900271,74.640625,1,3,9,"3",2,0.314286203911271,-1175.44
"2749","1","SEP2005",0,"SM",18,"0","P",1,250,2,1.16,11.1133333333333,18,0,18,113.646666666667,0,63.4765625,1,0,2.32666666666648,"5",1,0.273596026402743,-243.406666666667
"2759","1","SEP2005",0,"SO",19,"1","P",0,700.333333333333,42,1,7.11333333333333,22,1,22,346.793333333333,0.028173604,72.421875,0,1,0,"3",12,0.330622784352569,-689.966666666667
"2769","1","SEP2005",240,"SN",19,"1","R",0.0133333333333107,530.666666666667,20.0533333333333,1.1,17.7533333333333,3.46666666666667,0.733333333333333,6.36666666666667,544.908333333333,0.3946999768,44.5078125,0,0,1.97999999999916,"5",12,0.506134424717325,-604.46
"2770","0","SEP2005",0,"SK",19,"1","R",0.00666666666664428,304.833333333333,16.4466666666667,1.16666666666667,62.5016666666667,8.12,0,12.8666666666667,370.058095238095,0.5064366888,49.078125,1.06,0,43.4333333333333,"5",4,0.754161693373926,-112.613333333333
"2777","1","SEP2005",0,"SC",18,"0","P",-2.45670150889055e-14,186.666666666667,21.8666666666667,1.03333333333333,52.1933333333333,10.54,0.253333333333333,25.2422222222222,225.186666666667,0,71.3512174479167,0,0,-1.07111948940049e-12,"4",12,0.492086823893219,-231.526666666667
"2789","0","SEP2005",0,"SN",34,"1","R",1,346.666666666667,6,1,100,3.92,2,6.39333333333333,451.98,0.1974775987,51.1796875,2,1,0,"3",1,0.961896787558111,-26.5533333333333
"2792","1","SEP2005",0,"SO",18,"1","P",0,682.333333333333,62,1,36.0533333333333,13.4133333333333,0,41.1942222222222,523.586666666667,0,89.65625,0,1,0,"3",12,0.487733250486205,-683.693333333333
"2794","0","SEP2005",0,"SF",20,"1","P",0,288.666666666667,11,1.38,107.34,11.94,2,16.42,193.56,0.0226323294,37.265625,1,0,47.2,"5",1,0.428236719175621,-250.753333333333
"2795","1","SEP2005",0,"SO",28,"1","R",0,4150,13,1,0,4.13333333333333,0,10,2294,0,54.34375,1,1,942,"3",3,0.552771084337349,-1856
"2802","1","SEP2005",0,"SO",18,"1","P",0.0333333333333126,125.333333333333,11.2733333333333,1.00666666666667,38.74,9.78666666666667,0.0533333333333334,11.8,92.06,0.0015120797,74.4375,0,0,-1.05274011730216e-12,"5",12,0.27403343079922,-167.773333333333
"2808","1","SEP2005",1,"SO",20,"0","P",0,242.333333333333,29,2,0,10.2577777777778,2,13.7366666666667,306.653333333333,0.3901383989,61.984375,1,1,0,"3",1,0.507006900778026,-289.4
"2812","1","SEP2005",0,"SO",18,"1","P",0,328.666666666667,8,1,0,22,1,105,222.16,0,57.1796875,1,1,0,"3",0,0.398149310905706,-342.767777777778
"2818","1","SEP2005",0,"SK",18,"0","P",-2.3959353020094e-14,160.555555555556,23.0436666666667,1.01333333333333,58.7666666666667,12,0,45,253.753333333333,0,76.90625,0,0,-1.04175038965574e-12,"5",12,0.561214631424057,-173.36
"2819","0","SEP2005",0,"SC",18,"0","H",1,300,2,1.42,87.42,6,0,40,683.726666666667,0.1030576683,63.25,1,0,239.873333333333,"5",0,0.515307226097645,-762.333333333333
"2822","1","SEP2005",0,"SO",18,"1","P",0,970.833333333333,59,1,13.1666666666667,25,0,32,493.013333333333,0,82.734375,0,1,0,"3",12,0.355642117833976,-943.566666666667
"2823","1","SEP2005",1,"SF",18,"1","P",0,728,25,2,4.10666666666667,15,0,30,306.04,0.0855322143,59.2734375,1,2,0,"3",0.673333333333333,0.329366871829857,-617.473333333333
"2825","1","SEP2005",0,"SB",19,"1","P",0.0466666666666419,236.666666666667,11.7716666666667,1.1,6.10666666666667,13,0,30,177.486666666667,0.0648750446,59.1015625,1,0,1.06666666666646,"5",0,0.404071441925689,-227.283333333333
"2827","0","SEP2005",0,"SL",18,"1","P",0,128.75,28,1,85.9988888888889,9,0.179333333333333,28,213.56,0.1043444597,67.125,0,1,0,"3",12,0.506566904813506,-196.693333333333
"2828","1","SEP2005",0,"SH",18,"0","P",-2.41566026441357e-14,210,24.1811111111111,1.00666666666667,59.3733333333333,21,0,24,269.116666666667,0.2205376988,75.734375,0,0,-1.00764433833926e-12,"5",12,0.547072435336704,-219.033333333333
"2829","1","SEP2005",1,"SO",17,"0","P",1.14,366.666666666667,4.28,1.06666666666667,12.52,24,0,24,44.58,0,63.4453125,0,0,-9.34505806071684e-13,"5",12,0.0829152694766242,-355.886666666667
"2830","1","SEP2005",0,"SH",18,"0","P",0,186.666666666667,21,1,48.1066666666667,13,1,24,261.35,0,85.03125,0,0,-1.03663448195827e-12,"5",12,0.558334038439786,-196.566666666667
"2837","1","SEP2005",0,"SO",18,"0","P",0,1351.16666666667,41,1,11.2933333333333,24,0,51,475.26,0.0663849269,70.53125,0,1,0,"3",12,0.29603995605666,-1400.97333333333
"2840","1","SEP2005",280,"SM",18,"1","P",1,550,2,1.46,8.89333333333333,27,0,82,357.646666666667,0.1546197063,32.7734375,1,0,22.1999999999999,"5",1,0.375867858137931,-595.26
"2841","1","SEP2005",0,"SA",18,"1","P",0.993333333333333,136.333333333333,3.38,1.01333333333333,33.3733333333333,9,0,19,113.233333333333,0.6181601491,65.203125,0,0,1.53333333333234,"5",12,0.32554861535087,-157.685
"2842","1","SEP2005",0,"SO",18,"1","P",1,250,5,2,4.67333333333333,20,0,19,158.786666666667,0,47.9765625,1,2,0,"3",0,0.402284850439362,-293.816666666667
"2847","1","SEP2005",0,"SC",18,"1","P",0,537.333333333333,21,1,57.8933333333333,18,0,17,1061.74,0,96.125,1,1,0,"3",0,0.60621953969573,-340.297777777778
"2857","1","SEP2005",0,"SO",18,"1","P",0.98,160.333333333333,3.335,1.02,34.9933333333333,18,0,12,71.7266666666667,0.0509460487,74.21875,0,0,-1.03852926258696e-12,"5",12,0.250372547952373,-161.04
"2861","0","SEP2005",400,"SC",18,"1","P",1,138.666666666667,2,1,183,16,0,12,165.18,0.1815489964,75.15625,1,1,7,"3",1,0.494192518974306,-186.54
"2863","1","SEP2005",200,"SA",19,"1","P",0.00666666666664877,187.333333333333,12.1880952380952,1.05333333333333,26.0866666666667,14.96,1.28,9,89.6933333333333,0.0557923022,48.6484375,0,0,0.199999999999042,"5",12,0.260817410326685,-159.966666666667
"2865","0","SEP2005",1,"SL",19,"1","P",-2.4154752272428e-14,178.666666666667,16.185,1.07333333333333,35.2333333333333,0,0,15,208.093333333333,0.3028452769,51.0546875,0,0,0.666666666665671,"5",12,0.471581876526892,-208.766666666667
"2866","1","SEP2005",0,"SC",18,"0","P",0,485,53,1,70.3666666666667,14,0,7,568.85,0,86.421875,0,1,0,"3",12,0.501082234205939,-546.06
"2877","0","SEP2005",0,"SB",18,"1","P",0.00666666666664304,162.666666666667,24.24,1.00666666666667,40.5333333333333,5,0,7,205.186666666667,0,66.40625,0,0,-1.04004508708992e-12,"5",12,0.551431095987643,-148.766666666667
"2878","1","SEP2005",0,"SA",21,"1","P",0,306.333333333333,19,1.19888888888889,21,21,2,5,253.94,0.2401933353,41.1640625,1,0,36.9066666666666,"5",0,0.484371386304959,-243.453333333333
"2879","0","SEP2005",0,"SE",18,"1","R",5,400,2,1.23333333333333,0,5.23333333333333,0,6,385.6,0.4552516825,53.3046875,2,0,45.5433333333333,"5",1,0.563384506807262,-322.753333333333
"2880","1","SEP2005",0,"SH",18,"1","P",1.03333333333333,322,4.34666666666667,1.04666666666667,16.0266666666667,13,0,4,177.053333333333,0.0190902894,40.1171875,0,0,-1.00688642608778e-12,"5",12,0.379885150180469,-240.173333333333
"2881","1","SEP2005",0,"SA",19,"1","P",1,295.333333333333,2,1,10,7,0,2,181.066666666667,0.1321224286,85,0,1,0,"3",12,0.361097067858726,-240.758333333333
"2887","1","SEP2005",800,"SL",27,"3","P",0,1917.66666666667,8,2,11.8466666666667,15.8366666666667,5.14,22.8133333333333,976.94,0.102408678,38.4609375,1,1,0,"3",0,0.38575119519771,-1328.66666666667
"2891","1","SEP2005",1,"SO",36,"1","R",1,615.666666666667,3,4,0,2.34,0,4.67333333333333,629.262222222222,0.2219824609,60.046875,2,1,0,"3",0,0.578858453864387,-403
"2892","1","SEP2005",0,"SD",41,"1","H",1,6050,1,4,10,7.86333333333333,0,14.2066666666667,2790,0.2573640337,61.4453125,2,3,2282,"2",1,0.461157024793388,-3260
"2893","1","SEP2005",1,"SF",30,"0","R",0,661,20,3,26.4466666666667,4.45333333333333,1.96,6.44666666666667,819.993333333333,0.273635447,57.203125,1,3,0,"3",2,0.6143514856606,-410.146666666667
"2894","0","SEP2005",0,"SM",26,"1","H",0,821.666666666667,13,3,806,4.18,2,9.56666666666667,871.86,0.4166528452,46.484375,0,1,0,"3",12,0.632727281785169,-281.333333333333
"2896","0","SEP2005",1,"SO",19,"1","R",0,221,8,2,645,10.6333333333333,1.16,23.4066666666667,186.044444444444,0,13.419921875,0,1,0,"3",12,0.453811255621409,-254.46
"2897","0","SEP2005",1200,"SO",26,"1","R",1,450,3,2,154.553333333333,10.68,2.19333333333333,18.7666666666667,186,0.6472383719,43.671875,1,2,0,"3",1.61333333333333,0.413333333333333,-264
"2899","0","SEP2005",3000,"SK",24,"1","P",1,250,1,2,87.3766666666667,11.72,2,26.8233333333333,31,0.07230227,74.671875,1,1,0,"3",1,0.124,-219
"2900","1","SEP2005",1,"SC",24,"1","R",0,2350,22,1,1,15.316,4.98,20.34,1149.76,0,52.765625,1,1,2606,"3",1,0.394325655585063,-1654.58
"2902","1","SEP2005",0,"SF",19,"1","P",-2.48571533726742e-14,299.333333333333,15.92,1.06,7.64666666666667,7.46666666666667,1.20444444444444,2,207.96,0,59.2265625,0,0,0.15333333333235,"5",12,0.403782557200576,-257.66
"2903","1","SEP2005",0,"SO",23,"1","R",0,2100,11,1,0,3.08,1.88,6.56666666666667,1362,0.0622580161,57.8515625,0,1,0,"3",12,0.648571428571429,-738
"2904","1","SEP2005",1,"SO",18,"1","P",0,674.666666666667,31,2,68.79,0,0,2,1013.9,0.0665408915,97.90625,1,2,0,"3",0,0.628462650398442,-321.746666666667
"2906","0","SEP2005",0,"SB",43,"1","R",2,336.333333333333,5,1,211,4.84666666666667,2.89333333333333,7.14533333333333,582.793333333333,0.1912242444,61.5078125,2,1,0,"3",2,0.863245208247444,-76.4613333333333
"2908","1","SEP2005",1500,"SL",28,"1","R",2,1200,4,1,25.0133333333333,10.0133333333333,0,19.2266666666667,309,0.4363859128,42.0234375,3,1,0,"3",2,0.2575,-891
"2909","1","SEP2005",0,"SO",19,"0","P",0,299,23,1,3.83666666666667,17,1,12,210.186666666667,0.035390907,89.078125,0,1,0,"3",12,0.380474970958731,-296.56
"2911","1","SEP2005",1,"SA",19,"1","P",-2.55702866288251e-14,130.666666666667,15.0822222222222,1.06,50.1866666666667,2,0,9,180.64,0.0501667677,56.015625,1,0,5.7799999999999,"5",0,0.527616841238651,-150
"2913","1","SEP2005",1,"SH",19,"1","P",2,600,5,1,11.5878888888889,15,0,9,0,0.0962781187,52.4296875,0,1,0,"3",12,0,-600
"2915","1","SEP2005",1500,"SL",28,"1","R",2,1200,4,1,24.8733333333333,10.1666666666667,0,20.2733333333333,309,0.4257689798,43.609375,3,1,0,"3",2,0.2575,-891
"2920","1","SEP2005",0,"SB",18,"1","P",2,100,1,1,0,14.3,0.433333333333333,19.82,205.433333333333,0.0984400767,71.234375,2,1,0,"3",0,0.487768660697124,-256.856666666667
"2924","1","SEP2005",0,"SD",18,"1","P",0.00666666666664186,293.5,20.1066666666667,1.04666666666667,17.71,11.0133333333333,0.493333333333333,21.1533333333333,198.993333333333,0,67.0718033854167,0,0,0.346666666665587,"4",12,0.390762660581344,-258.831666666667
"2925","1","SEP2005",0,"SO",18,"1","P",0,80.3333333333333,23,1,42.85,3,0,4,185.62,0,52.921875,0,1,0,"3",12,0.55671264598101,-145.06
"2926","0","SEP2005",560,"SO",19,"1","P",0.00666666666664268,228,14.3466666666667,1.07333333333333,47.5266666666667,11.7233333333333,1.19333333333333,18.9066666666667,172.46,0,64.8809375,0,0,4.2266666666657,"4",12,0.448610577311547,-210.526666666667
"2927","1","SEP2005",1,"SJ",25,"1","R",-2.24698037953885e-14,907.333333333333,22.4466666666667,1.12,27.9733333333333,4.22666666666667,1.26666666666667,8.51777777777778,664.493333333333,0,46.0673307291667,0,0,6.11333333333263,"4",12,0.548560071345266,-531.5
"2928","1","SEP2005",0,"SO",21,"1","P",-2.4567385163247e-14,286.666666666667,14.76,1.05333333333333,7.03666666666667,12.8533333333333,1.72,4,202.693333333333,0.1434079525,81.046875,0,0,2.44666666666578,"5",12,0.397754634275403,-279.273333333333
"2929","0","SEP2005",1000,"SO",20,"1","R",-2.19158025061006e-14,257.833333333333,20.5,1.12,72.67,4.34,1.03333333333333,7.17333333333333,287.653333333333,0.1067478491,37.984375,0,0,8.13999999999919,"5",12,0.529200584163396,-229.293333333333
"2930","1","SEP2005",160,"SK",18,"0","P",1,328.333333333333,4,1,7.56,1,0,5,246.886666666667,0.0471705197,79.46875,1,1,0,"3",2,0.449534436772645,-330.46
"2934","1","SEP2005",0,"SB",28,"1","R",-2.16478686828244e-14,805.666666666667,21.5266666666667,1.28,12.66,1.33333333333333,0.966666666666667,4.5,778.933333333333,0.2025053492,55.5,0,0,6.30666666666597,"5",12,0.590495368275238,-485.226666666667
"2941","0","SEP2005",1,"SO",18,"1","P",1,149,2,1,72.94,13,0,58,158.906666666667,0.0735200497,89.28125,0,1,0,"3",12,0.428040548426115,-227.766666666667
